 Review_date , Main review , Rating , Emp, Pros , Cons , Helpful_count,
28/1/2014,positive and rewarding,4,Former Employee - Senior Director,Prosstretching tasks| learning and development opportunities| international experience,Conspoor corporate culture| never say well done or thank you,0,
4/2/2014,Excellent experience but few opportunities to grow.,3,Former Employee - Marketing Analyst,ProsStable company in a still growing market in LA| it is not a company who threats the employees. More associates in Brazil than needed| the work is not ver hard to everybody. Good salaries and defined time work. Invest in Marketing and Advertising.,ConsFew opportunities of promotion. Men have advantage over women. As they have more employees than needed and no threats in the company| some professionals do not contribute while others work hard.,-1,
22/10/2013,Automovile Industry,5,Current Employee - Anonymous Employee,ProsGreat labor atmosphereExcelent job oportunities and develop areas,ConsOportunities in other facilities of the Group,-1,
1/10/2013,Wonderful place to work,5,Current Employee - Anonymous Employee,ProsPeople share a passion for the brand,ConsCan't seem to think of one,-2,
30/7/2013,Nice place to work| the teach you everything needed to enroll in the place| germany is a must.,4,Former Employee - Specialist,ProsYou can find anyplace to work in your interest areas| they have really good benefits as some clothes cupons at sears and other stores also they help you to rent a car from the brand.,ConsTo reach a higher positioin you must be german| mexicans and others take too long to reach a higher position because in my experience the CEO and the other chiefs are germans.They also make you work saturdays and sundays if necessary.,0,
30/4/2013,Good Experience,4,Current Employee - Quality Engineer,ProsGood company with great values and knowledge.,ConsGerman culture too strong and sometimes difficult the work.,0,
28/4/2013,great pay but not worth the drama over and over if you have self respect,3,Former Employee - Anonymous Employee,Prosgreat pay/laid back work when management absent,Consmanagement superiority complex| high schoolish drama| fear tatics and the blame game a normal thing,-5,
19/2/2013,Very engaging and varied| with a relaxed working atmosphere,5,Former Employee - Business Management Analyst,ProsOpen office planningEven MD is addressed on a first name basisCompetitive but rewarding graduate schemeExcellent and tax efficient company car scheme,ConsNo graduate scheme| but has now been introducedOpen office planning is not always a good thing,0,
5/1/2013,Good place to get started with SAP,4,Current Employee - Systems Analyst,ProsGreat experience in system and processes architecture at a big automotive manufacturer.Access to the technologies/best practice of the whole concern.,ConsCoordination skills are more required trhan technical skills.No customizing/programming scills required.,0,
24/12/2012,Learn German if you want to advance,4,Former Employee - Production Line Manager,ProsGood company culture| quick on assigning responsabilities to new employees.,ConsHard to get out of production department. Clear ceiling if you don't speak fluent German.,-1,
23/10/2012,Simple and straightforward,5,Former Employee - Anonymous Employee,ProsDirections are clear and the people you work with help you until you understand how to do your job correctly. Decent amount of breaks.,ConsSome of the positions were harder than others| some of the work is strenuous| the shifts start very early (not really a con though).,0,
15/10/2012,Strategic| Strong but bureaucratic and bad work life balance,2,Current Employee - Sales & Marketing,ProsInternational Exposure| Strategic planing| Intelligent| very good position in China| great products| well suited for the market; good technologies.Location is Beijing| China,ConsVery bad work life balance; Top Leaders do not care about people; lots of work pressure; inefficient processes cause even more workEngineering is better for work life balance than Sales & Marketing,-1,
16/6/2012,My work at Volkswagen Group Import (China) is fascinating and challenging| providing a great work experience.,5,Current Employee - After Sales Marketing Manager,ProsThe work is interesting| challenging| one has the chance to push projects through| which one never could do in a headquarter location. One can receive a great level of experience and self-development within this company and is also being supported strongly with regards to further staff developments by HR.,ConsWhile the company is still quite young and continuously developing itself| one can in some cases also notice still some minor areas that still require further development| especially with regards to certain process standards| which may sometimes cause some trouble in the daily life.,0,
14/4/2011,Good to earn some money| very bad to make things happen,2,Former Employee - Anonymous Employee,ProsGood bonus and new cars every year.,ConsToo much bureaucracy and controls slow down anything you have to do to cope with competition actions in the market.Everything needs to be reported and decided in HQ in Germany. Germans don't believe in Brazilians knowledge of the market.Excessive agreements with employee's unions does not let you dismiss bad employees| making the management even more hostage of a bad management situation than in similar companies.,-1,
9/12/2010,A place to work and grow,3,Current Employee - Supervisor,ProsMany different organizations with opportunities to grow,ConsNo USA manufacturing plant opportunities,0,
14/4/2010,1,3,Current Employee - Automation Technician,ProsGood quality productPride in the productSalaries are competitiveGood team spiritGood quality equipmentUp to date with technology,ConsBad communication from top to bottomManagement placed on a pedestalLack of career opportunitiesLack of career planningLack of responsibility for people on the floorLack of health and safety awareness,0,
4/2/2009,Volkswagen...a good place to be,4,Current Employee - Marketing Analyst,ProsThe Company and the Products,ConsWolfsburg City and the area arround,0,
15/5/2017,Werkstudent bei VW,3,Former Employee - Anonymous Employee,Pros- viel zu lernen- flexibel bei Stundenvergabe,Cons- nicht konstruktive Verwendung von Feedback,0,
3/3/2017,Super Arbeitgeber,5,Former Employee - Anonymous Employee,ProsSehr sicher und sozial aber nicht innovativ in it,ConsNicht innovativ im it Umfeld,0,
30/10/2016,Guter Arbeitgeber,4,Current Employee - Anonymous Employee,ProsGutes Grundgehalt und Ergebnisbeteiligung| WA Leasing| 35 Stunden Woche,ConsGehaltssteigerung nur sehr selten. Dienstwagen erst ab Management,0,
26/9/2015,Meine Meinung,5,Current Employee - Logistik,ProsVolkswagen ist ein positiver Arbeitgeber sehr sozial und es ist ein sicherer arbeitsplatz .,ConsSowas wie jetzt darf nie wieder vorkommen das ist mein aufruf an das Managemenz!!,0,
23/9/2015,Praktikum bei VW,5,Former Employee - Praktikant,ProsInteressante Aufgaben| nettes Team| familiaere Atmosphaere,ConsDurch Teilnahme an Abendveranstaltungen teilweise lange Arbeitstage,0,
26/9/2015,Meine Meinung,5,Current Employee - Logistik,ProsVolkswagen ist ein positiver Arbeitgeber sehr sozial und es ist ein sicherer arbeitsplatz .,ConsSowas wie jetzt darf nie wieder vorkommen das ist mein aufruf an das Managemenz!!,0,
23/9/2015,Praktikum bei VW,5,Former Employee - Praktikant,ProsInteressante Aufgaben| nettes Team| familiaere Atmosphaere,ConsDurch Teilnahme an Abendveranstaltungen teilweise lange Arbeitstage,0,
29/7/2015,Ausbildung zum EAT,5,Current Employee - Eat,Pros- Viel Praxis- Neuste Technik zum Veranschaulichen- Kompetente Ausbilder,Cons- Keine mir bis jetzt bekannten,-1,
17/12/2015,LEARNING Organisation,4,Former Employee - Logistikplaner,ProsGood for LearningHigh motivation standards,Conslow salaryRigidity in organization make employee isolated,0,
6/12/2015,Experience with VW India,4,Former Employee - Intern,ProsGreat Food| Big company| lots to learn in production and Motorsports.,ConsNo good research and development. Job mainly focused on productivity and not research.,0,
2/12/2015,Good,4,Former Employee - Intern,ProsGood Working EnvironmentGood FoodGet to understand the German culture,ConsVery less scope of developmentRepetitive Task,0,
16/10/2015,Graduate apprentice trainee,4,Former Employee - GAT,ProsSupportive work culture| Good place to learn while interacting with some of the finest and talented people of industry,ConsGender bias| Lacks transparency in work,0,
28/7/2015,indian company,2,Current Employee - Anonymous Employee,ProsBig company. New setup is there,ConsMinimal Politics and favoritism is there,-1,
14/6/2015,working as warranty assistant,3,Current Employee - Anonymous Employee,Prosvery cool environment.no much workload.better understanding between people,Consnot getting paid on timeno proper increament,0,
17/4/2015,10+ years experience in Tendering / Contracting / Sourcing / Procurement / Supply chain management,5,Current Employee - Assistant Manager Purchase,ProsGlobal Automotive manufacturing organization. Very Good Process & systems.,ConsNo compromise when it comes to quality.,0,
23/4/2015,over experience was just ok.,2,Former Employee - Senior Sales Executive,ProsTo look ahead towards new challanges.,Consdid not get the vaule of my sincerity|loyalti| and my hardwork.,0,
9/1/2015,worst company to work with,1,Former Employee - Budget Controller,Prosgood interview experiencegot to test my potential,Conslots of politicsrestrictive work conditions,0,
20/9/2014,Supervisor,4,Current Employee - Supervisor,ProsAutomobiles Industry| Likes Vehicles| Engines,ConsMechanical Fields| Automobiles Industries| Clean & Disaplain,-1,
