"The price I got for the car $16,995 for the S model, sunroof, etc. was great, but I wish body side molding came standard instead of accessory, the clock on the bottom is driver usable but could be positioned better.","1"
" Being that this is my first car, I don't have much experience on owing other cars, but I can tell you that I truly love this sporty Corolla S! The exterior looks sharp with the alloy wheels, fog lights, spoiler; it completes the package! The black cloth interior with the super bright and sporty gauges are awesome! The black interior is much better then the tan LE cloth. The only thing I don't really like is where the digital clock is located. It really makes you take your eyes off the road. The engine has enough pep to get you moving; not crazy fast nor super slow. I have also been averaging 35mpg! Can't beat that! I would reccomend this vehicle to anyone! A great and reliable Toyota!","1"
"Sporty looks, fog lights, spoiler, sunroof, black cloth interior, heated outside mirrors, optitron gauges, large trunk, AUX input jack, MPG, quietness, large back seat, bullet proof reliabilty.","2"
" This car maintains great 30+ MPG even with a full load of groceries, kids and a dog (don't ask how we do do it).","1"
"Oil changes are the only maintenance we have done to it since we bought in 2010.","4"
"Very reliable.","5"
"MPG, Reliability, Great in the Snow (with the right tires)","5"
"Power windows and locks to the base model.","3"
" I bought this car 3 years ago with 193,000 for 500 dollars. I know crazy. It has never left me walking. I have done minor repairs, new distributor cap and new plugs and wires, new tires and battery. I drive this car 120 miles a day 4 days a week sometimes more. It now has 239,500 miles and I hope it keeps on going. It truly is a gem and I got a steal. It made my 500$ back long ago! I want another one! I drive a 4 door Dodge 3/4 ton diesel so tjis car saves me so much money running back and forth to work! Sometimes I'd really Rather be in my Toyota than that Dodge!","1"
"Gas mileage, reliability","5"
"Paint has white rust but it is 13 years old.","4"
" Happy that my Corolla has 341000 miles and runs well. I absolutely love my Corolla!","5"
" I bought this car two years ago with 227,000 miles on it ! Yes I know , a lot lol . This car is very durable . Only repairs I've made were the brake lights , tires , and struts . My car now has 266,000 miles on it and it and still runs like new !","1"
" I bought this car with about 100,000 miles and put another 20,000 on myself until I wrecked it this year.  This was a car that I could always count on to start.  Mechanically, it had very few problems.  The struts went out, the interior door handles broke, the radio never worked and the fasteners for the bumper guard came apart so if you drove at high speeds the bumper guard would sometimes come loose.  Overall I would reccomend these cars as a good A to B vehicle, but in the future I will never own one again if I can afford something nicer.  It was never a joy to drive, handled poorly, no pick-up on acceleration and starts vibrating pretty bad around 70 mph.","1"
"Reliability","5"
"Higher quality parts where plastic was used, better stereo, better acceleration","3"
" My 1996 Toyota Corolla is the best car I have ever owned. Front to back, inside and out, I just love everything about it. Toyota sure knew what they were doing when they made this car. They equipped it with the convenience of keyless remote entry, an alarm system, and anti theft system. The highly efficient 4 cylinder is almost self-maintained, and if necessary, very easily repaired. There's plenty of room inside for the passengers to ride comfortably, large enough trunk space for regular cargo storage. It handles so well, it seems to just float down the highway. This car has no problems holding it's own out on the road. And at 40 miles per gallon, who would ever want to drive anything else?","1"
"Well it would be hard to choose a favorite feature. Between the leg room, head room, quiet cabin, handling and suspension, every feature is my favorite. But if I had to narrow it down to one, I would have to say the fuel efficiency of this car is","1"
" had this reliable and peppy wagon for ten years; no major defects or problems; easy to park; good visibility; good loading capacity; good leg room in back; upholstery wears well; std stereo mediocre; gas mileage appx 26-28 city; 28-30 freeway; would have bought another but don't make anymore; driver's seat and headrest are comfortable for my neck and frame (5'6").","1"
"Not a fancy car; just A - B; but like visibility; backing up is easy; easy to maneuver; tight turning radius; great handling with right tires; pickup ability is underestimated by other vehicles on road","1"
"Never felt the car needed improvement","5"
" This was the best car I've had in quote","5"
"a while.  It ran better at 60K miles","4"
" I purchased this vehicle off the lot brand new, never had any major problems just regular maintenance and general upkeep changed a few batteries, timing belt after 100K and struts on the 150k mark it needed it. When it was paid off I just used the money I saved over a year and spruced up the engine. This car has become my favorite and of course well cared for still classy (did I mention Paid for). I started sprucing it up now everyone wants to buy it - sorry no sale here. I tricked it now it's completely mine. Have to thank TRD Japan for its good supplies in the Asian Market for this vehicle. USA did not supply the 93 to 96 corollas well... stylish gas saver and good ole lil' car","1"
"I placed most comfort features myself by upgrading the dashboard dvd, mp3, gps and all in dash very  nice.  I even have massaging seats.","2"
"everything I did to it...   make it a Corolla Altis...","5"
" This is the second one I owned and I must say I love them.","5"
"100% reliable. Always starts.","5"
" I bought this car new and drove it for the past 13 years without any major problems. I replaced the tires and breaks but nothing else. Was planning to drive this car until it wouldn't run anymore but it was totalled in an accident. Luckily I wasn't seriously hurt because of the way the Toyotas are built. I was on the highway when the accident happened so it could have been much worse than it was. The body of the vehicle took a beating in the accident but nothing came through to the inside of the car. Very safe car!","1"
"Excellent gas mileage! I used to get over 300 miles to a tank of gas!","4"
"I always had some trouble with the defrost in the car, seemed like my windows always stayed fogged up in the rain. I'm sure that's not a problem with the new Corollas.","1"
" The most practical and reliable car I've ever owned.  In 13 years/153,000 miles, in addition to oil changes/fluid checks, the only repairs I've had are: water pump replacement, timing belt replacement, front and rear brakes, and dash board light replacement.  I love the manual locks and doors... less to break.","1"
"Plain, simple, functional, reliable.  The station wagon has ample space.","3"
" I wrote a review in 2007 about how great this car is and it is just as terrific now.  What a totally reliable vehicle, how do I get another one just like it, maybe I won't ever need another one? I have 187,000 miles on it now.  I think the body style looks current and the seats/mats are better quality than the 2009 Civic. Plenty of acceleration for me, excellent mileage, great A/C and defrost, perfect usable size. I can't believe the resale value now is only $1,000, it is worth so much more.","1"
"size and reliability","5"
"larger back seating and less road noise","4"
" I love this car. It has loads of power for a 1.8 liter 4 cyl engine. Nice size. Can park anywhere easily. All my components work, ac heater Windows everything. Little rust at bottom my car has 701,456 miles. I also bought it new and I bought same size 14 inch rims for more winter traction. Overall it amazing uhhhh mazing. I hate my Camry","1"
"everything built so strong better than my 09 camry (i cant trust my camry)","5"
" This corolla is almost eleven years old","4"
"and has 185k miles and runs like a top.","5"
"Only routine maintenance and an","5"
"alternator for repairs over the time","5"
"I've own the car.  Purchased new, one","4"
" I had it for six years and had only one problem with it. One of the the automatic window stopped working, but repair was unexpensive. The car in general is very reliable. While having it, I didn't care too much about gas prices going up because it is an economy car. I recommend this car.","1"
"gas mileage, reliability. Easy to sell.","5"
"I don't like recent exterior design of the Corolla, and it is only reason that I didn't buy a new Toyota Corolla again after I sold mine.","1"
" We've used this car as a daily commuter and grocery getter for over seven years and it still hangs tough. The check engine light stays on for no reason that the mechanic can find, but it still runs well. One day we'll move up to something more modern, but for basic, economical transportation it will still be running around town when today's Dodge Calibers and Nissan Versas are toast. Those who survive the apocalypse will be driving Corollas.","1"
"Cheap to run, good on gas and not terribly embarrassing to be seen in. The trunk is pretty roomy and you can park it anywhere.","3"
" owned my corolla for five yrs. other than my own idiocies the car has never given me any problems. i've done 3 hour one way trips to and from i went every weekend for about a whole year mostly going over 80 ive gone over a 100 half way though the trips twice i love my car to death 317745 and going strong","1"
"the miles on it","5"
"Other than oil changes, tuneups and new tires, I've only replaced the brakes - and that was at 98,500 miles!  The mechanic didn't believe they were original.  I've yet to replace a muffler or anything else!  What a well built car!","1"
"It never needs repairs!","5"
" Would like to see more features for the money. But it is fun to drive and is easy for my wife who has a disability to get in and out of","1"
"fun to drive","5"
"more options for money.","5"
" I had the stripper model.  3 speed transmission, 33mpg hwy.  The performance is fairly good, but I would steer away from the 3 speed trans.  This car handles very nicely.  I'm a nutzoid driver who makes the passengers eat the side windows when I take the curves.  The ride is fairly quiet and fairly smooth.  Reliability is already spoken for and that is, get your basic service, and it will survive a nuclear blast.  Not to mention I rolled this car a few times on the fwy going 60, and it held up VERY well.  Definitely a safe car to drive.  I came out without a SCRATCH.","1"
"Smooth ride and handling ability.  I have a mazda protege now and it takes corners better, but it's also a smaller car (go figure).  Not to mention a HUGE trunk.  Plenty of space for this 6'1" driver.","1"
" Cars being my hobby, I tested out the","5"
"many models competing in this class.","5"
"Although the Civic came the closest, it","5"
"was a lot more expensive, the interior","5"
"seemed a bit cheaper, and it was","4"
" We got this little toyota 99 le 4 door from a party that had got it from a salvage yard. At 72k miles it got hit on the pass. quarter panel, trunk, and rear bumper. It was repaired, you can't even tell it was ever in an accident. It drives like a dream, and don't have to tell you that 30+ mpg is excellent these days. So not only is it a great car, but it can take a hit. Esp. since it has side and front air bags in the le model...Go for it, Toyota !!1","1"
"gas mileage, looks, sun/moon roof/ air condition.It Has Style","4"
"more leg room in rear.","5"
" This bare-bones car runs and runs. Although the styling, road noise, and freeway handling leave a lot to be desired; the fuel economy, peppy street performance, and reliability are excellent.","1"
"Red color, cruise control, and reliability.","5"
" Well, I owned a 99 corolla from new until 2005 when I sold it for 4 grand. At that point it had a little over 315K miles on it, didn't burn oil, no lights, and everything that was in it worked.","1"
"I had to replace oil every 3k miles, but that is about it. It handled better then a civic, got better mpg, and was faster off the line, not to mention cheaper to insure.","1"
"I would love to get my hands on a 99 corolla with a blown motor with the options I had in mine, it is a perfect candidate for a 2zz swap.","4"
"I have owned over 18 cars in my life, and nothing on the planet will take a beating like a Toyota. Not Honda, and nothing American can come close.","2"
" This was my dream car.  In purchasing","5"
" overall toyota has done an outstanding","4"
"innovation to its landcruiser while","5"
"many people may perfer the sequioa","5"
"becasue of the cheaper tag the","5"
"landcruiser is well wroth the price it","5"
" This is my first 4x4 i have had a lot","5"
"of fun driving it up and down 100 meter","5"
"high sand dunes in the UAE then going","4"
"out of the sand and inflate the tyres","5"
"and drive at 100 MPH for hours, and few","4"
" If you purchase the Land Cruiser for its intended use it cannot be beat. For low maintenance and off road, on road ability it cannot be beat in the long run. It is not intended to be a grocery getter. All are built in Japan and intended to last 300k miles. They are shipped all over the world for tough off road conditions. Enjoy your Cruisers. I have owned 5 throughout the years. Do your research and you will not be disappointed. Look at the vehicles diplomats are escorted in dangerous situations around the world and you will notice a large majority are the Cruisers.","1"
"Durability and ruggedness with civility.","5"
"The newer versions have addressed the issues of on road ability.","4"
" Look anyone who owned or currently owns Landcruisers should be fairly well-versed with them. Everyone knows of their reliability & craftsmanship, areas where they are 2nd to none. No doubt they are huge and ponderous to drive and like any other large SUV are big boxes in the wind that return poor gas mileage. However, for pure reliability and comfort, toyota comes thru. This is a pricey vehicle, no doubt, and you would expect memory seats and a more appointed interior, but a true toyota buyer does his homework thoroughly up front and knows their strength is in the fact that you will own this vehicle for years to come and when you move on, most likely your loyalty will remain with toyota","1"
"Nav, nav, nav. Rear camera.","4"
" Forget about the hype from other","5"
"manufacturers who claim to be the","4"
"best, the original, 'professional","5"
"grade', etc.  The Toyota Landcruiser","4"
"is the best built, most durable, full-","5"
" Hi all, just wanted to voice my","5"
"opinion.  I just purchased a 2002","5"
"Landcruiser, this after owning a 2001","5"
"vehicle until I purchased a 96","4"
"Landcruiser. FJ80 as the more avid","5"
"Landcruiser Owner would call it,","4"
"Knowing that you have a tank like","5"
" I purchased this vehicle used in 1998 with 38000 miles. I bought my first Land Cruiser, an FJ40, in 1976 and my first wagon in 1978. You cannot beat the durability and reliability of this vehicle. It handles very well, rides smooth and quiet on road, and will go just about anywhere offroad when needed. It will never leave you stranded.","1"
"Solid construction and 'go anywhere' capability. The straight six has tons of torque and is absolutely reliable.","3"
"Fuel economy is around 12mpg overall.  Like to see a little more legroom up front.","2"
" Bought the Land Cruiser because I heard of its great reliability.  Its been a good car, able to haul kids up skiing and having no trouble with snow.  My problem is maintenance.  It goes through brake pads and rotors.  Second set of rotors in 80,000 miles.  Also had the head gasket blow out in Vail, which was extremely expensive.  Spent far more on maintenance on this car than any other I've owned, including my Fords.  I leave it in the garage except to haul kids skiing.  Think I got the LC Lemon.","1"
" After 9K miles in four months, I am","4"
" I've had my LC for 7 years and the only things I've had to replace are tires and brakes.  The car is bulletproof not just in toughness but also styling and functionality.  Surfing out of the way spots is a piece of cake.  Driving in snowdrifts -  no problem.  Pulling up to the finest restaurants - you feel totally comfortable and stylish.  This car will be used for years to come and will never be sold...","1"
"Visibility, looks, toughness, simple functionality, spaciousness and reliability.","4"
"more cupholders, side mirrors aren't motorized (although the mirrors within are).","5"
" A little surprised at the maintenance","4"
"costs. Bought this vehicle used at 78k","4"
" I spent my formative years in Papua New","5"
"Guinea, where, if you wanted to get","3"
"someplace, you drove a Cruiser.  Not","4"
"much has changed.  I visit Hoduras,","5"
" if you are talking Build Quality and","3"
"Reliability then throw in excellent","5"
"ride, comfort  and the best damn air","5"
"conditioner in a vehicle then the L.C.","4"
"is the best suv on the planet. i have","5"
" with a week, I used this suv and got","4"
"sick of playing inside this because it","5"
"works ploddingly in gear down and","5"
"noisily. I got a bad feeling in turning","4"
"left or right from highway","4"
" So, I researched all the large SUVs  and decided to make a good sound decision and go with the 2002 Land Cruiser.  So far this machine exceeds all of my expectations.  The comfort is unbelievable and the body is a timeless. If you have the pleasure of owning this car, you know the name  and its history stands alone in its own class.  Why buy anything else when you can own a Land Cruiser.","1"
"Fuel economy could be better.  Vented seats would have been a nice touch.","4"
" Great SUV... second Cruiser I currently own. Other is a 1994.  Came off of an Audi Allroad (01) nothing but problems with the Audi it was  about $1000 a month in repairs the 1994 Cruiser averaged 0.  Live back a long gravel road it was tearing the Audi to pieces.  Cruiser has gas mileage but a small price to pay (although its getting larger).  Would recommend this car to anyone.  I will never own anything else. Except maybe the new FJ Cruiser.","1"
"Soundness and reliability","5"
"second row seats that fold up to the sides like the third row - that way you can sleep in the back while camping","2"
" Nice car overall.  Cons include difficulty accessing","5"
"CD changer and understanding how to use the DVD","4"
"player.","5"
"4 wheel drive.  smooth ride.  low key demeanor.","4"
" I have a 2002 Landcruiser and absolutely love it. Traded my 2000 4 Runner for a2005 BMW X5. Turned in under the lemon law...fuel gauge never worked properly and it just stopped one day...BMW gave me a 2006 version but I could never get comfortable with it and kept watching to see if it would light up...check engine soon.  After only 3,000 miles, I went back to Toyota and another Landcruiser. It is great on long trips, handles like a dream and have had absolutely no problems with my 2002 model.  Reliability is number one to me being a single female.","1"
"Everything about it.  It is a wonderful vehicle","5"
"None except maybe better gas mileage but that probably is not possible","4"
" Refined, quite, smooth and powerful.  Supberb fit and finish. Excellent on interstate or pot holes. Confidence inspiring brakes and excelleration. I have owned 4-wheel Ford Exploirer and all-time-4 Range Rover.  They were both older and both may be technically superior today, but I cannot imagine loving any vehicle like my Cruiser","1"
"87 octane gas. Suspension (and adjustments), brakes, steering, transmission, firm adjustible seats, adjustible height control, a real tailgate etc. Quality!","1"
" Overall generally pleased with this vehicle and hope it is as reliable as everyone says, but...   After driving for a few months I am disappointed in the lack of some basic features one would expect in a $60K luxury SUV.  Very basic and bland vehicle and becoming extremely dated in its offering. I have nicknamed it the dinosaur.","1"
"Comfortable, smooth and reasonably powerful with good off road capability, solid build.","3"
"No memory seats, no rain sensing or one touch wipers, interior lighting poor and not controllable from dash, no high intenstiy self leveling head lamps, JBL sounds system poor at best, no third row heat vent?, seat backs and lumbar area do not heat, climate control system struggles.","1"
" I purchased the long bodied 8-seater and although this car is no beauty to look at, it is the best car I've ever owned, and most certainly the best of my SUVs.  Because it is a diesel powered car, the fuel consumption is much better than the gas models. It has great stability and efficiently corrects any tendency to sway in speedy curves.  Design is extremely sturdy and strong but heavy acceleration is remarkably good.  Service prices are quite reasonable. Rational design allows for very fast service and time/mileage between required service is highly competitive.","1"
"Performance, both on and off road. Reliability, all body, motor and transmission elements are sturdy and seem built to last. Comfort is excellent except for air conditioning. Road holding is excellent. Sound isolation is excellent and allows full enjoyment of radio and CD  player.","1"
" This my 5th Land Cruiser.  I was going to switch to the LX 470, but decided that my 4 and 7 year old boys could spill milkshakes and ketchup in a Land Cruiser just as easy as in a Lexus!  Great vehicle.  I bought this one sight unseen at the end of the year and didn't get the exact interior package that I wanted, but that's not big deal.","1"
"Reliability","5"
"More power.  Paint side bumpers to match vehicle like on Lexus LX 470.","5"
" I don't think there is a better SUV on the market. Looks, quality, performance, capability and reliability are unmatched. While not inexpensive, worth every penny.","1"
"NAV is great. Ability to perform in the snow unbelieveable. Plenty of room. Easy to handle in the city. Great on the highway.","3"
" My family has owned six (6!) Land Cruisers over the years, but I was the black sheep who strayed and purchased a Range Rover. The Rover was gorgeous, and a very able 4x4, but the thing was incredibly unreliable. When repairs were needed (which was often) the bills were frequently more than $1000-$2000.","1"
"Long story short, I wised up, sold the Rover and bought an '06 Land Cruiser.","4"
"There's a reason the UN owns 12,000 Land Cruisers: you can't kill 'em. This vehicle is, by far, the most reliable & able SUV in the world. I am the prodigal son who returned, and the LC is where I'm going to stay.","1"
"After all, my Mom's '99 LC just hit 300,000 miles; she's shooting for 1,000,000. Stay tuned.","4"
"Marvelous suspension, classic styling, reliability, confidence that I can go anywhere, anytime, in as safe a manner as possible. I trust the Land Cruiser (and its side curtain airbags) with my family.","1"
" We purchased it in the summer of 2005 and have taken it on cross country trip, over endless NYC potholes and off road. It is smooth, refined, has great visibility and extremely comfortable front row seating.  The engine, the shifting and all other mechanical features appear flawless.","1"
"Never had a single problem with it. Nothing.  NB, I looked at Range Rovers (then $25k more) and the LX 470 (then $9k more). Looking now, used car value of the Range Rover is the same as the Land Cruiser and the LX 470 is only $2k more - so the extra cash would have virtually evaporated over time.","1"
"memory seats; more intuitive climate and audio controls. The GPS software seems to be lost more frequently than I'd like - but I haven't updated the software.","1"
" We bought our LC in the winter of 2005 and had Toyota not made the new ones look like overgrown Highlanders we would have bought a new one.  This is the single best vehicle I have ever owned.  I have driven it as a commuter, on long road trips, and even camped in it and it has exceeded expectations in every scenario.  I also love the interior appointments, and the stateliness of the exterior styling, and think of it as everything the Range Rover should be without the constant trips to the shop. With more than 5 years of ownership the only times it has been in the shop have been to repair body damaged caused by my wife's impatience, and routine maintenance.","1"
"Soft leather interior, back-up camera, removable third row, and ample storage.","3"
" I have owned 8 other SUV's.  Fords,","5"
"Chevys, Nissans, and Toyotas.  This is","5"
"the finest SUV, by far that I have ever","5"
"owned.  NIce styling, great ride and","5"
"comfort, with superb dependability!","5"
" Traded In 2004 BMW X5 for first Toyota Landcruiser and could not be happier.  The Landcruiser is much bigger and roomier.  Interior room is spacious and comfortable and build quality is excellent.  Fuel economy is fair, but this is expected with a vehicle of this size and weight.  The Landcruiser rides and handles exceptionally well for a large SUV.  The ride is smooth and comfortable and even more enjoyable on long trips.  The cabin is full of driver amenities and the vehicle is built with quality and Toyota reliability.  The 275 HP engine is smooth and responsive.  Love the Bluetooth capability.  Satellite radio is an option that should come standard for the price of this SUV. The best SUV.","1"
"Bluetooth, DVD, AWD and passenger room.","5"
"Satellite radio should be standard not an option.","4"
" Initally had a 2000 LC, went to several other cars and SUV's including Escalade, MDX, RL, etc.  This new 2006 Cruiser is simply fantastic, and I am sure I will never sell it.  I have driven and owned nearly everything else, and as a whole package nothing comes close.  Secure, quiet, comfortable, safe, and you know when you get in you WILL make it to your destination.","1"
"Air suspension, ride height control, navigation/DVD, side passenger airbags, and superior ride, fit, finish. VVTi additional HP.","3"
" I can bring it anywhere i need to go","4"
"with anyone i need to bring with me all","5"
"with the comfort and luxury in mind.","5"
"The extra gas money is worth it if you","3"
"really use the car for its intended","5"
" this is my 5th landcruiser and my next","5"
"car will be a landcruiser.","5"
" Picked up the car from the dealership when purchased and the car was making a ear piercing noise coming from the wheels.","3"
"Ended up being the brake shields rubbing the brake rotors.","4"
" The car is not that good looking to begin with, but it comes in any color you want as long as its white, black, 50 shades of grey, or Christmas tree ornament blue or red, very boring.  You get what you pay for, but surprisingly  for the price the fit and finish are very good.. The interior does seem to contain a lot of shiny cheap plastic.  They also put a lot of emphasis on back seat legroom, but they didn't leave any upfront and that makes the car uncomfortable on a long trip.  I have already stopped to stretch my legs so as not to get a DVT.","1"
"My major complaint is the CV transmission.  I'm sure this may be an adequate transmission is a state that is flat, or in a snowmobile; but where I live It is very hilly and there is the problem.   First it is noisy under acceleration and that acceleration is very poor.  It is slower that the 4 speed automatic it replaced and a snail when compared to a manual shift. The engine races when accelerating, and  it seems you are always waiting for the transmission to catch up.  The RPM are all over the place, and passing can take a long time and be dangerous.  Toyota put phony shift points in a transmission that doesn't shift; this is very irritating and it is one more thing to go wrong.  I wonder what Toyota was thinking?  Has anyone asked why the 2018 Camry started with a clean sheet of paper and they didn't put a CVT in that car?  My theory is that this transmission is light duty only.","1"
"Instead of gears there is a belt between two drums, and unlike a gear that meshes, the belts probably need a high coefficient of friction to function and friction  spells wear.  I was going to purchase this car until a friend, who is a transmission technician , suggested I lease it because in about 60k-70k miles there is a good chance of transmission failure. Visits to various websites appears to bear that out.  If the factory has all this confidence with this gum band transmission why don't they offer a longer FACTORY warranty to give the buyer peace of mind? If there are a lot of problems model wide, resale will suffer.  Before you buy one insist on an overnight test drive to see if you can live with it.  Why can't Toyota give us options like a 6 speed auto, 5 speed manual, or a dual clutch auto?","1"
"There really is no alternative except Kia, Hyundai, or Mazda since the Honda civic, Nissan Sentra, and Nissan Altima also have CVTs.  I realize that auto companies are being forced into this with CAFE averages, but I'm not happy with this transmission and a potential of a $4500+ replacement charge, when it is out of warranty, so they can meet the CAFE and be able to sell a Tundra. This is just my opinion, but if you are buying for the long term maybe you should research CVTs on some websites","1"
"Other complaints are lack of road feel, visibility is poor, and one has no idea where the front bumper is (maybe they need an upfront camera too), too much pedal travel in the brake, and difficulty getting in and out","1"
" After doing my research on the 2017 Corolla I bought the XSE with Nav. So far I like the car for what it is drives nice ok power fairly comfortable. So after a week of ownership I needed foglights being told by sale staff that the did have them guess what it dose not. So long story short i'm stuck Toyota needs to pull there heads out and equip these cars correctly no fog lights how much could they cost really.Other than that i'm pretty happy with the car.But I won't but abother Toyota product bad customer service both corp and dealers.","1"
" I have only had this car a little over a day.  I drive 45-60 minutes one way to work everyday.  So a total of 1 1/2 hours to 2 hours a day in my car.  If you do any kind of long distance driving, beware, the seats are extremely uncomfortable.  There is zero support.   Also, hard to get in and out of unless you are young in age and or in great shape.   I wish I would have paid more attention before I leased it.","1"
" Really happy with my new Corolla. I replaced my 10 year-old Matrix with this fully-loaded version. So far I'm more than happy. If it serves me as well as did my Matrix, I couldn't recommend it too highly.","1"
" I have been a Toyota fan since I bought my first one in the 1960's, I haven't owned any other brand and I was never disappointed until 2016. I was extremely happy with my 2004 and never would have given it up(it only had 48,000 mi.) if it wasn't totaled by another driver. At low speeds(30mph) the car hesitates as if I am continually touching the brake. At highway speed (60mph) the car does not hold the road and drifts, so I am constantly steering to hold the car steady. At my six month checkup they told me the car was performing normally and this was backed up by a case manager at Toyota headquarters. I have the temperature set at 66 degrees, but the air always seems too hot or too cold. I am short and I find the visibility poor. I am also over 65 so I am not a fan of having to program everything,but that's my problem, not the car's. Well, that's enough complaining for now. I have gotten used to the car so it's not as bad as when I first got it. One good thing is that the hesitation has stopped, but it took a year.","1"
" First, there is a lot of things right with this car.  Fit and Finish are great, and there are no squeaks or rattles, and the price (with discounts) make it a better deal than a Honda.  If everything else after that was just average I would be satisfied, BUT.  The transmission is horrible.  The CVT works great in snowmobile, but does it belong in a car?  The engine is always revving to a high rpm range when you accelerate, and you wait for the transmission to catch up.  It is dangerous when you try to pass or merge from an on ramp.  This creates a lot of noise in the cabin.  I know now why the salesman went with me on the test drive, picked the route (city streets), and never stopped talking.  It was so I wouldn't notice how bad the noise or tranny was.  I took the car on a 100 mile trip to my parents house and my back hurt and I'm young, skinny, and a runner.  when you take a test drive leave the salesman at the dealer.  If they insist on going along, walk away.  Drive onto a highway, try merging with traffic, try to pass, and you won't buy it. The car is so slow and hesitant that it is almost dangerous.  I am going to trade this car on a Honda or Nissan next year, take the bath, and never look back .   What we need is a law that you can return the car in 48 hours and I bet that a lot of people will.","1"
" My family has enjoyed the use of a 1998 Corolla that was purchased new. For the past eighteen years and more than 235,00 miles, problem free driving was ours with only routine scheduled maintenance. Two weeks ago we decided to purchase a new Corolla. We test drove the 2017 Corolla. The lack of comfort and the level of road noise in "that cabin", as compared to what we had become accustomed to in our 1998 model was no small matter. The noise especially, was so annoying that we decided to purchase a Camry after giving one a test drive that very same day. I had learned from the sales manager that a lot of owners of our generation Corolla had decided to upgrade to a new Camry instead of repeating their purchase of a new Corolla after test driving the new Corolla. The manager also mentioned that Toyota made certain design changes between the model years that probably contributed to the issues we had with the new Corolla.","1"
" I read all the reviews before purchase and I am really happy with this car. It is a great value. The safety features that come standard are awesome. I like the radar-responsive cruise control for highway commuting, as well as the lane alert. The design of the car is such that there are very few blind spots. The seat is very comfortable, and it is just comfortable to drive. The turning radius is great and it is very responsive. I live in a city with hills and I love the hill assist feature--no rolling back! It is also great for city parking. The temperature control and sound system are wonderful. The gas mileage is fantastic! And this is a car which holds its value and comes with years of mainteance support, keeping the mainteance costs lows. The only two areas that could be improved are consistent with what the fancy car reviewers say: 1) it could go from 0 to 60 a little faster. That being said, it is consistent with other value cars that I have driven. No better but no worse. 2) The gear shifts in lower gears are a little louder than they could be. There are quieter cars out there. But overall this is car is a great value! I needed a car at a good price, that would hold its value, had great fuel efficiency, high safety standards and low maintenance costs. This car wins in all those categories. And it is fun to drive. The bonus for us is that the trunk is big enough to take the two kids camping, and the 60/40 split means one person can sit in the back seat and we can still haul longer items. Very pleased!","1"
" Pros: Superb headlights with every even and bright illumination; tight fit and finish, very solid construction; low operating cost.  Cons: If you want to know what it feels like driving a coffin this is it! Very dark claustrophobic interior, poor outward visibility; noisy at speed; poor straight line stability; persistent and irritating understeer. Boring exterior design.  Some very hard and sharp plastic in the wrong spots that really will hurt you.","1"
" We have it for about one month. So far we like it. As a family car it is great. The thing I like most is, the Adaptive cruise control and line departure alert. Also LED lights great when driving in dark","1"
" I purchased a Corolla because of its reliability and good reputation, and I absolutely loved everything about this car at first. Unfortunately, my little dream car turned into a nightmare a mere 3 weeks after purchase. While stopped at a red light, an error message popped up on the dash saying "Charging System Malfunction" and I thought it was just an issue with my GPS, which was plugged into the outlet. I unplugged it and then another message popped up, this time saying "Oil pressure low" followed by messages saying to consult my owners manual and to take the car in for service. I was at an intersection and tried to turn onto the side road, only to find I had no accelerator power. I was slamming on the gas trying to move, and I was only able to do so because I was going downhill. Two good samaritans helped push me to safety, but to my horror I had NO brakes while the car was in neutral. I had to shift the car into park and lurch to a stop. One of the guys who helped suggested turning off and restarting the car, and sure enough the error messages went away. Still, I had it towed to the dealership, after dealing with Toyota Care and waiting 2 hours for the tow truck to get there. To condense this novel, the car threw no error codes when service checked it, and they're maintaining that nothing is wrong with the car. I've had to open a case with Toyota and I honestly can't believe what a horrible experience the whole thing has been. More effort has been put into attacking my credibility and denying what happened than it has in actually fixing what's obviously a major issue. For a brand new car to malfunction and impede my ability to control it is unacceptable, and I will not be driving it again. I really hope I was just sold a lemon and that no other owners experience these issues, but I will NEVER buy a Toyota again. They do not stand behind their products, and I highly recommend taking your business to a manufacturer that does.","1"
" 2013 Corolla LE w/ complete package. Cute, stylish & economical car. Was averaging around 30-34 mpg in town. Full tank gets you 400 miles + . Had steering wheel issue but the problem was fixed by dealership under warranty. Touch screen display not as responsive & had to push it a couple times. Entunes could use some improvement. The sound system is nice. Loved my sunroof. Sometimes it's much nicer to drive a smaller car because you can make quick u turns & fit into smaller parking areas. I really liked this car but it didn't have enough power for me. I didn't feel comfortable merging on to busy freeways/highways. Also space & leg room felt kind of tight. Other than that this is a great car.","1"
"Body Style, Lights, Sunroof, Sound System, Economical. Fun to drive in town.","5"
"More leg room. Entunes touch display needs to be more responsive. More sturdy door handles, the plastic feels cheap & easy to break off. The sideview mirror control needs to be on the door panel not under the driver's side ac vent. A little more power under the hood. The electrical power steering could be more quiet while turning wheel, almost sounds like plastic rubbing on plastic.","1"
" I just bought a 2013 Corolla S loaded. I am still in the high from it. I can tell you that thing is nice! It's not a boring ride at all. I have plenty of power for traffic maneuvering. I love how it has a luxury ride feel and how spaciousness the cabin is. I think it looks very cool and hip...especially at night.","1"
"Not plain like some others say. This thing is sharp on the outside also...very sporty. I really made a wise decision buying this. Not only is it cool and stylish, but it will last many years to come thanks to Toyota's quality.","1"
