year,date,qtr,Vader Sentiment,Normal rating,review,
2009,09-03-2010,1,0.9005,4.375,It is fun to drive. People notice it where ever I go. If I see two a week that's a lot and I live in L.A. Handling breaking and performance. Good sound system and just the right amount of road noise. Nice interior a definite step up for Z-Car interiors.,
2009,27-12-2009,4,0.8779,5,I wish the ventilation system worked better. The A/C always comes on and you have to switch it off. (I just want fresh air). Recirc won't run without the A/C period. Switch off the A/C and Recirc cuts off. After about an hour the fresh air starts getting warmer and warmer. I just want fresh cool air,
2009,15-12-2009,4,0.9393,4.625, Fun to drive awesome acceleration eye candy.  Getting in and out takes getting used to. Be aware of blind spots and limited rear view visibility. Bucket seats somewhat uncomfortable the raised sides excessively squeeze my legs I am only 170lb so I can only imagine how uncomfortable that might feel for someone of a bigger posture.  AC seems to be slow to kick in... Navigation hard to read on sunny days.,
2009,02-10-2009,4,0.379,5,Navigation acceleration looks Bose system is simply awesome like the CF flash reader in audio system.,
2009,23-03-2010,1,0.765,4.75, I have had this car on the track and it also is my daily commuter car. I just love it. Everything they say about the car is true - road noise loud very stiff kidney shaker stripped down etc..... and it is exactly as advertised. If you want a track car that looks great and fun to drive then this car is for you. If you want seat warmers GPS BOSE system all the creature comforts - stick with the regular 370Z with the sports package.  Just my 2 cents worth.,
2009,24-02-2010,1,0.9682,5,The way this car turns into a corner at 90 mph. WOW,
2009,08-03-2011,1,0.6739,5,If you are going to drive this car on the track - an oil cooler is a must.,
2009,27-07-2014,3,0,4.625, I'm 55 and bought a black on black. Just awesome under cover for Winter. Pull it out run the engine. Just not enough. Need Spring. Ive never had so much anticipation to drive it again. Love the exterior. A head turner. Interior has a modern quality cockpit feel. Seat comfort good and grows on you to now it is just very comfortable no problem. Performance is off the charts. Power turning braking and cruising excellent . I have 18inch wheels and never even thought about any road noise. I have the basic sound system and its very good. May upgrade though because I love my music.Not necessary though. Can't say enough> I've never loved a car so much.,
2009,04-09-2010,3,0.969,4.75,Looks  comfort feel and performance.,
2016,06-02-2017,1,0.3612,3, Not recommending this van if you don't want to buy all 4 tires every 2 years we have had the van since 2013 and had to replace the tires twice... they said it's a more heavy of a van so it's hard on the tires.... Goodyear tires bought the more expensive tires after replacing them after 2 years because we wanted them to last!!  Also have had rust problems air leaking threw the doors.. had to be fixed twice still Air sound...,
2016,20-10-2016,4,-0.6351,5, I am very happy with my purchase! I am not a minivan person but I cant find a good excuse to get a different vehicle very good acceleration good gas mileage for its size and practicality. Sometimes I forget that I am driving a minivan and drive like in a sporty vehicle because it handles very well.,
2016,12-10-2016,4,-0.5371,3," Our family and relatives all drive different minivan over the past 20 years.  From Dodge Caravan and Town and Country Ford Aerostar and Windstar Honda Odyssey Totoya Pervia and sienna I have tried many of them.  Overall this Nissan Quest the driver seats and 2nd row seats are great.  It is compatible to Honda Odyssey and Sienna.  In fact I like the driver seat and front panel design more that Honda and Toyota.   However from practical purpose the 3rd row seat's leg room just too small comparing to Honda and Toyota.   An average 5' 7"" tall adult's knee will touch the back of the 2nd row.   That's the main reason we didn't buy the Quest.",
1992,26-02-2007,1,0.765,3.625, I must have gotten the lemon version after reading all the great reviews. I bought the car with about 107k miles. after the 1st yr the trans went out. Spent 2K expecting this to be the last major problem. Took it back to trans shop 4 times. After an 8 month good run trans went again. Now trans is out of warranty. I have also replaced all fuel injectors. Thank God I learned how to replace the injectors myself.  They kept going 1 after another. After the injectors were all replaced what an improvement in the performance! but just when I thought I was on my way to a good experience the Trans failed again! Hopefully you will have a better experience than I did. In 50K miles spent around $4K ,
1992,24-03-2003,1,0.9236,4.5,Solid feeling and good performing car. That's why I hung on so long.,
1992,30-05-2006,2,0.6124,5,A good after market auto trans would be an improvement!,
1992,28-11-2004,4,0.7345,4.75, I LOVE MY MAXIMA. SHE IS A ,
1992,27-05-2004,2,0.6369,4,POWERFULRELIABLECOMFORT CAR. SHE IS ,
1992,03-08-2004,3,0,3.25, Bought it in August 2000. Changed ,
1992,29-12-2005,4,0,3.75,timing belt and water pump and tires ,
1992,06-08-2003,3,0,4.875,right away. Door window stopped ,
1992,23-11-2002,4,-0.2263,4.5,working. Changed wires and exhoustion ,
1992,09-09-2002,3,0,4.75,system. Changed 4 injectors. Changed ,
1994,28-02-2005,1,0,4.5, I have had the car for 5.5 years & 100000 miles of it's life.  At 171K the car doesn't leak a drop of fluid and runs like a scared cat.  Normal window regulators antenna & ABS sensor problems.  No transmission problems.  At 11 years old the car requires service love and care.  However for the money I doubt one can beat the performance & reliability.  Unbelievable.  ,
1994,24-02-2003,1,0.3716,4.25,The power.  Can shift at 4000+ RPM and never tax the engine or transmission.  Skirts through traffic like a rabbit on speed.  Cruise at 75 mph all day long and get 28+ mpg.,
1994,24-02-2003,1,0.3612,4.875, I've had the car a little while now.  ,
1994,17-02-2003,1,0,4.625,It has all reoccuring problems of the ,
1994,21-01-2003,1,-0.4019,4.25,3rd generation Max.  Window ,
2002,07-06-2015,2,0,4.375, I bought my 2002 Maxima with If I remember correctly about 85k miles. I now have 130K 2 yrs later. Ive had to replace a set of tires the radiator the battery and now a minor oil leak. Sounds bad but it's a used car and was more than likely its timing. With that being said I love this car. Ive thought about a new car but when I look around I compare other cars to my Maxima.  Mine is a beautiful color (bluish) with leather seats that are in terrific condition 6-disc CD player (that needs replacing bc the factory one is crappy) and a sunroof. No leaks. Keyless entry. MPG could be better but not too bad. This car runs and runs fast! Powerful engine. Love LOVE this car!,
2002,29-01-2015,1,0.9843,5,Keyless entry,
2002,03-02-2013,1,0,4.125,MPG and factory CD player,
2002,27-11-2013,4,0,4.875, I love this  car  i have had 2000 gle  2001   and now the  2002  maxima se   love the style of this car and comfort,
2002,06-10-2011,4,0.8979,4.875,all the interior,
2002,20-06-2003,2,0,5, It is a great car. You have to love the ,
2002,09-06-2003,2,0.8519,4.875,VQ35DE. It's smooth and if you squint ,
2002,07-06-2003,2,0,5,you can hear a V12!,
2002,05-06-2003,2,0,4.125, I love this car overall quality is a ,
2002,03-03-2008,1,0.6369,5,10 easy. Has lots of power and just ,
2003,22-06-2007,2,0.4404,4.875, I have loved this car! It has been a wonderful family vehicle. It is a 3.5L V6 so imagine the pep you get when you accelerate. This is the last year they made this body style and I like it almost more than the 2004-2006 models.  Nissans run on a timing chain too which eases some concerns as to when you need to replace your timing belt.  Love it.  I can only say positive things about it other than the gas mileage averages about 24 mpg which isn't the best in terms of a sedan.  But 3.5L V6 baby!,
2003,08-04-2003,2,0.9546,3.375,Body style bigger engine sounds good timing chain great a/c. ,
2003,01-11-2006,4,0.7906,5,Needs a better stereo system but the new Maximas have it.,
2003,07-02-2005,1,0.2382,4.625, I love the car. It has great power and ,
2003,21-01-2004,1,0.8519,4.625,handles great. Im 6'4 and have good ,
2001,19-07-2014,3,0.7906,4.5, I have 226000 miles on my Maxima and wouldn't hesitate to go on a road trip in it right now.,
2001,27-05-2015,2,0.2057,4.75,The need for the catalytic converter to be replaced is about the most expensive thing I've experienced which doesn't affect the performance of car just satisfying emissions needs.,
2001,13-06-2011,2,0.4588,4.875,Otherwise just a radiator alternator shocks/struts and starter needed replacement after 100000 miles which is to be expected for a 13year old car.,
2001,13-02-2014,1,0,4.5,It starts and runs no problem All my Nissan's have been good reliable vehicles.,
2001,31-05-2005,2,-0.25,4.5,I haven't had to invest a lot of money to keep it running,
1996,21-12-2006,4,0,4.25," I purchased the car about a year ago from a dealer. The car had 100k miles on it I have driven it 13k miles. My previous car was a Porsche 924 I liked the sporty handling of the 924. I wanted a larger car I am 6'3"" tall not many cars are comfortable for a tall person. I test drove a 94 Toyota Camry it was a quality car but boring to drive. My Maxima SE handling performance reminded me somewhat of the Porsche. The four wheel disk brakes saved the day when I noticed a car stalled right in front of me on the freeway. I the brakes stopped straight and true when I slammed on the brakes. (I have ABS) The Max more power than I expected. I have just done basic maintenance on the car.",
1996,30-08-2004,3,0.6908,4.5,The amount of interior room. The comfort. Wonderful handling and brakes. Getting over 30 mpg on the freeway in 5th gear. Overall reliability. I have also owned Nissan pickups. Nissan seems as good as Honda or Toyota but seem to sell for less money. ,
1996,24-01-2011,1,0.631,5,The car side mirrors have considerable blind spots. That is my only concern about the car. Perhaps someone who is not as tall as me may not have this problem. I wish the car was a foot longer it needs more trunk space. ,
1996,28-08-2010,3,-0.481,5, Never had any major problem except ,
1996,14-06-2010,2,-0.4019,4.875,with the O2 Sensor which I later found ,
1996,19-05-2010,2,0,4.875, Bought my first maxima in 2005 and it ended up being the best car I ever owned in my life. It drove like a dream and never gave me more than a ounce of trouble. It had about 125k on it when it was stolen. It still drove better than a lot of new cars. The police recovered it and I wanted badly to regain ownership and start driving her again. But the stupid police stored it outside with the sunroof wide open and it rained for two days straight ruining the interior and making the car a total loss. I bought a few other cars including a 2000 maxima but none drove as good as my 96 maxie. So finally a year later I'm planning on getting my second maxie this one a 98. ,
1996,22-05-2003,2,-0.638,4.5,I love the smooth rode. and sporty feel.,
1996,10-06-2004,2,0.6369,4.875,no improvement need it near perfect.,
1996,27-03-2002,1,0.6705,5, I bought this car brand spankin' new ,
1996,23-03-2002,1,0,4.875,in December 1995 and have been madly ,
2015,11-09-2015,3,-0.4019,4, One of the big reasons we bought a Rogue Select was price it was $3000 dollars less than any of it's competitors around here.  Before we went shopping the Mrs. demanded that whatever we buy have a backup camera so we ended up forking over the extra $800 for the Convenience Package which included the backup camera steering wheel controls (including cruise control which isn't included in the base price) Bluetooth and a few other things. If we hadn't opted for that this might be a different review. I'll explain why.,
2015,24-07-2016,3,-0.2263,3,Ride and Drive: No complaints here the Rogue has peppy acceleration and smooth handling. It gets a little loud if you stomp it but overall performance is surprisingly good and it absorbs bumps well without losing road feel.,
2015,27-05-2016,2,0.8633,5,Interior: The overall impression is about what you'd expect from an entry-level crossover with a few really good things. The seats are extremely comfortable on long trips and they support well for feeling so soft. The steering wheel controls (convenience package) are very easy to get used to an hour behind the wheel will have you changing stations (or Ipod) answering your phone hands-free and manipulating the cruise control without taking your hands off the wheel or your eyes off the road. ,
2015,29-06-2016,2,0.9284,4,A big problem with the Rogue's overall styling is that there are HUGE blind spots in the rear the backup camera helps a lot when backing in somewhere but the driver has to be careful changing lanes in traffic.,
2015,15-06-2015,2,0.2655,2.625,Rear seat room is decent two adults can ride comfortably three may be a tight fit depending on size. The rear seats don't move back and forth. Cargo room is pretty good considering the outside of the Rogue is smaller than most crossovers.,
2017,04-01-2017,1,0.886,5," For starters keep in mind that I'm 44 years old and have owned multiple trucks from multiple manufacturers I'm not a ""must buy this or that brand guy."" The truck is too new to measure reliability yet but Nissan gives you piece of mind with its standard bumper to bumper 5 year 100k warranty. What I love most about this truck is that nothing stands out what do I mean by that? SV with convenience package has everything I need. The seats are ridiculously comfortable the power is more than expected the curb appeal is 2nd to none the standard features do what they're supposed to with no awkward controls. Everything just blends operates and does what I expect it to and this truck is second none. Props to Nissan for a job well done!",
2017,20-02-2017,1,0.8122,1, 2/24/ 17 we purchased a 2017 nissan titan SV what we believed to be a tough work truck with extras. Well within one week we started having issues with the parking sensors and sonar warning light staying on. off the dealership with this truck for repair. a day later they state it was repaired and ready to pick up. on the way home the sonar warning came on and the parking sensor error back on. back to the dealership again this time they said it needed a right frony sensor it came in a few days later so the truck was left there for repairs we received a phone call the truck was ready to pick up. we get to the dealership and upon going out to the truck and starting it the same issues appeared the sonar warning and parking sensor errors again went right back in the dealership and again the truck was left at the dealership then service calls us and tells us the truck needs to have the sonar module replaced. so we wait and a couple days later we receive a phone call that the truck is all done and ready to pick up so back to the dealership only to arrive at the dealership to find out that they have the truck back in the shop again for the same issues/problems and we are being told by the service advisor that once again the truck needs more parts replaced with this tome being a pin for a wire harness/connector. what a blow to us. especially when since the first time this vehicle was taken in the service advisor stated that he checked all connectors and all appeared to be in great shape. so now the truck is still at the dealership waiting parts and repair. We contacted Nissan usa consumer affairs division to file for a lemon and a replacement truck this is pending and takes weeks. the dealership will only do a trade towards another truck which cost us several thousand dollar loss on the trade NO WAY!  apparently this dealership service has been in contact with Nissan tech dept. and being told try this and that which so far nothing has worked to fix the issues.   Now we are very skeptical of these trucks especially since this is a new truck with very little miles on it. what next?,
2017,01-12-2016,4,-0.7366,3, I was excited to purchase the new 2017 model with great expectations.  After 2 weeks of driving and evaluations Nissan did an exceptional job of adding many more features.  7 speed transmission was a big hit.  With the older Titan 5 speed it shifted on hills with high rev.  Power was better pulling the RV.  So many new features that was needed was a big plus.  The biggest drawback is the handling.  The steering wheel was very stiff and due to the added size of the truck it took much more space to turn and handle.  In all I loved the feel of the smaller older Titan but like the more luxurious and more power of the new Titan.  If I was in the market for new Titan I would really take the time to get the feel of the steering and the new larger size to see if it is worth the upgrade.  I would have preferred little larger than the older Titan with all the new features.  Hope they improve on the size and handling in the future...,
2017,22-03-2017,1,0.9636,4, I had the older version Titan so I tried for the newer version Titan. 6 months in these are my opinions. At first I thought exterior looks were hands down Old Titan but after driving it I give the new bold big look a tick under the Old Titan. Interior wise hands down goes to the New Titan. Spacious lots of storage comfortable all the way around materials are great layout is great just flows with you. Electronic wise the New Titan is upgraded but still has some of the bluetooth glitches occasionally and USB work great if you have an iPod or iPhone. But still has the Rockford Fosgate system that is way better than the Old Titan. I did have to replace front sonar sensor only after 2 months of owning. So I call it a draw. Power wise the new V8 dusts the old V8 and I thought that was a strong motor. The 7 speed tranny takes a little getting use to. Towing is off the chain and 4WD is a beast. Reality hurts when it comes to MPG but my Old titan wasn't much better. I drive a mixed run of city and hwy and typically every tank of gas is 16.5 to 17.2 depending on if I drive more than the other. I have taken it on multiple road trips and it is by far a better ride and power than the Old Titan. My only serious grip is that the New Titan does not turn sharp and is awkward in tight spaces where as my Old Titan never had these issues. Overall I recommend it over Tundra Ram for sure. Just a simple test drive puts it over these two easy. I have driven a 2017 F150 and Silverado 4WD in my opinion Titan is very comparable to the F150 maybe a tick above in some cases but a tick below in others but both of these fall a little short of the Silverado which right now is top gun in this class. My deal came to financing in which Nissan had the upper hand. It really is an opinion based drive them go from there. The New Titan has definetly come along way.,
2017,25-02-2017,1,0.9965,5, Drive one... there is nothing i would rather own stylish fast safe...  For my third Titan..  wow...,
2012,23-01-2013,1,0,4.125, I was considering a TSX TL  Passat V6 and maxima and walked out of the door with $30k for an SV. I thought it was a good deal. I guess not. The car that stickered for $37k is now worth $24k miles with 10k miles on the clock. Its a good car if you want to commute and keep for a while as the car is very reliable interior materials are above average. CVT is not really responsive until in Ds mode. Seats are good for long drives and offer plenty of room. you get a lot of standard features for $30k . Considering base 3 series and A4 are smaller and slower. Steering feel is very good and precise. spend a little more and get a base TL  better in every way . ,
2012,16-07-2012,3,0.9242,5,seats headlights  heated steering wheel ,
2012,31-08-2012,3,0,4.875,ditch the CVT get 7 speed auto more rear legroom  leather on the steering wheel is cheap  ,
2012,29-06-2012,2,0,2.625, Like the title says this our 3rd Maxima. Just picked it up 2 weeks ago. Car only has 400+ miles. Traded in a loaded 2010 Acura TL SH-AWD and wife just never liked that car and now somes home every day asying she loves her new Maxima. This is our 3rd Maxima. Owned a 92 and still own an 03. You just get a lot of car for the money. Now hopefully it will be as reliable as the first one was. Keep you posted.,
2012,07-06-2012,2,0.7627,4.5,Heated steering wheel cooled driver seatpower udjustable steering wheel and automatice rear sun shade. Everything the Acura did not come with but cost more.,
2007,01-04-2015,2,0,3, I have had some horrible experiences with this vehicle starting with a bad transmission at 48K miles ending with a bad radiator and steering rack at 62K miles. The interval between 36K and 65K miles so far has yielded literally close to $8K or more in needed repairs for a vehicle that is driven very lightly and locally. Thank God for the extended warranty else I would have sold this thing years ago!!!,
2007,31-12-2006,4,-0.8306,4.875,Interior space and comfort,
2007,29-10-2015,4,0.3612,5,Design a vehicle that is more reliable and wont see major failures until at least 100K miles,
2007,02-09-2009,3,0.357,3.75, It's the first Nissan I've ever had. Owned Toyota and Honda before. Don't like Honda's boxy style. Toyota has good quality however performance is lacking.  Wanted a Murano when it just came out finally got a 2007 SL AWD w/ Touring Pkg. Loved it!!! Very stylish and functional. It's wide enough and very spacious in the back. Handles like a car small turning radius. I don't really need a third row seat so this one is perfect.,
2007,06-11-2006,4,0.8464,4.875,Backup camera intelligent key autodimming rear view mirror,
2004,30-11-2012,4,0.4588,3, I purchased a 2004 Nissan Maxima after extensive research as a left over in January 2005. The car was garaged 95% of the time and serviced by the dealership until the warranty expired. ,
2004,13-01-2015,1,0,1,Traveling from South Carolina to Pennsylvania the ABS and Brake lights illuminated. Standard brakes were still operational subsequently I drove the car to the Faulkner dealership in Harrisburg. Here the mechanics determined there was a fault code indicating an entire ABS replacement. They also found rust on the floorboards under the front wheel wells. Add this to a sunroof motor failure just days prior to the ABS brakes failing.,
2004,18-02-2014,1,-0.7096,2.75,Stranded in Harrisburg I did a little research and quickly identified a TSB on Maxima brakes. Nissan owners posted on this subject frequently as well as rust under the floorboards and sunroof failure. I shared my findings with the dealership when they called to announce the nearly 5K in repairs needed for the Maxima.,
2004,25-05-2016,2,0.0516,4,The Faulkner dealership then directed me to call the Nissan Corporate Customer Assistance. I explained the situation and that the car was indeed 8 years old but had merely 60K miles most of which were highway. The interview process was consistent from the dealership to the customer service representative to the final mediator. I realized I was repeating information on the car for three days. The global narrative included;,
2012,29-03-2013,1,0,2.5, Brand new car and there is condensation in both side mirror lights. Nissan claims this is normal. This car is beautiful to look. The car is very roomy and is easy to drive in the city (just watch out for the wide turns). On the highway the handling is terrible and a lot of wind noise. I get frustrated when i have to sync my ipod because it doesnt work the 1st 2nd or even 3rd time. If you are interested in an Maxima Please Go check out the Acura TSX/TL Honda Accord Lexus ES Toyota Camry/Avalon. ,
2012,09-08-2012,3,0.6486,4.625,Exterior aggressive look. ,
2012,27-04-2015,2,-0.1531,4.25,Get a new Nissan design team and come up with a better dashboard to meet the expectation of the exterior aggressiveness look.  A lot of wind noise on the highway.  It should not be normal for moisture to be in the lights (no excuses).  ,
2012,03-07-2015,3,0.0258,5, I took a long look at Avalon Acura TL and Buick before buying a Nissan Maxima.,
2012,19-07-2013,3,0,4.625,I was influenced by the sportiness of the car based on son's inputs in comparisons to all 3 other choices.,
1993,17-08-2007,3,0,4.75, This is one of the best cars I have ever owned. I have been driving it for almost 14 years and it never gave me any big problem. It is amazing. It now has 180000 miles and still runs great and I get the same fuel consumption as when it new. I wish I could keep it forever. ,
1993,06-03-2002,1,0.9201,4.75,All metal body strongly built great paint job and excellent leather seats.,
1993,13-09-2006,3,0.872,4.875,Could have a ride a little softer. ,
1993,02-05-2006,2,0,4, I bought mine 3 yrs ago and love it!,
1993,10-03-2003,1,0.6696,3.5, i have loved this truck from day 1. my dad messed up the engine from carelessness so i replaced it with another stock engine and have absolutely no problems other than exhaust leaks which are fixed buy headers all and all i love this vehicle from the way it drives to the way it looks. ,
2007,26-08-2013,3,-0.3338,3.25, My powertrain warranty expired on March 13.,
2007,20-02-2013,1,0,2.125,I went to dealership on Jan/Feb 13 & till then I did not have any problem. I went again on 07/13 just after my warranty expired & now dealer says I have following issues and the price for it. Nissan Dealership is not telling me issues with cars until warranty runs out so that they can get money out of me. I have 5 year around 3 month and 49900 mileage on my 2007 Nissan murano SL.,
2016,02-06-2016,2,0.3089,4, We needed a SUV to tow a boat and a 3rd row seat for our family. The Pathfinder provided all of these things.  We got a great deal on a 2015 with Platinum trim.  After a month of driving we are still enjoying all the features. I realy like the back up camera and 360 degree view it offers. Towing has been fine.,
2016,19-11-2016,4,0.8957,5, Had the 2016 Nissan Platinum and traded for a Mini Van...I don't know what I was thinking. And I'll be back Nissan..don't change anything!!!! I can't even express how much I loved the 360 cam Bose heated second seats and a/c front seats controls on the steering wheel for everything!!! I could go on with so many more features!!! Movable second row with car seats in!! Never was a Nissan fan but owned it and now miss it!!! It has even more stuff and comfort..dare I say it...then the MDX. Listen go test drive this first and then test drive your other options and you'll go back to this! We have owned Acura Honda GMC Subaru Infiniti Jeep you name it we have owned it and other then the Subaru having minimal space...I would actually return to this vehicle in a second! Pathfinder was a great vehicle in 2000/2002 but it got cheap in the later 2009/2010 and now it's back it's roots. Nice job Niss I'll be back!,
2016,22-11-2016,4,0.9289,2," the first thing that you have to know is that the bluetooth technology that is in the car is the worst! unless you want to spend an extra 10000 dollars to get the fully loaded version but then that would put you on high priced vehicle and with that might price you might be able to get some thing with more luxury. The bluetooth capabilities are just to hear a phone call come in....that is it! You may ask.....what about audio streaming? NOPE not available. you would have to buy a dongle/adapter for it or some audio cables that are going to be hanging out of your middle console and look crappy. (yes im picky like that) i just feel that it is not worth the price. my 200000 nissan rougue had audio streaming; i paid twice as much for this one. I do not get navigation so i have 6 BUTTONS from my stearing wheel to the control panel that do the same thing!....... and that is to change my radio station one up......really? I know that my review is mostly on the sound system ...and it is but i like to go down to the details like these. When i purchased the car i asked if bluetooth was included and they said yes but i never thought that it would be just for calls. when i told my dealer about the complaint the sales guy said ""yeah sometimes the cheaper cars have better feautures""....(wow) Also nissan stated that they spent 6000 just on the entertaining system; mmmm i don't know you would think that 6000 dollars can get you a higher quality screen for your dash board. there are also two ""back"" buttons 2 ""settings"" buttons 2 ""info"" buttons that alone is just 6 buttons wasted. i hope that this review makes sense to you i do think that the car is a good reliable car but after driving it for several months i feel like it is not worth the money that i am paying on it.",
2016,21-05-2017,2,0.9359,2, If you don't care about fuel economy and power then this will be the best suv for you. Bluetooth pairing is very bad i like ford sync better. Max MPG i may get is when i put the car in 2WD mode. NISSAN says that AUTO mode does change the drive mode to 2WD for higher MPG but this is not true. I hope nissan gets away from CVT transmission some day. The latest i heard is nissan dealers are trying to get ride of this vehicle from their lots by reducing the prices  eg a sales rep went from 40K to 32K in less than 5 min for a platinum 4WD. So I would ask buyers to spend extra money on MDX or MAZDA CX9,
2016,19-02-2016,1,-0.5965,5, After reading so many disparaging reviews I left the Nissan Pathfinder for my last test drive.  Earlier the same day I drove the top rated Kia Sorento and the Honda Pilot.  I can say that they are all nice in their own way and all noisy when the engine is pushed.,
2016,27-12-2016,4,-0.6983,3, Irks: No glove box light usb ports in bad spot cup holders cramped and small outside noise! gas mileage.           *I do like the entertainment system overall comfort and styling. Climate control works well and all controls are power!,
2016,16-12-2016,4,0.5837,1, I got this as a rental car I was excited to see it only had 10 miles on it so I was the first driver.  As the miles of my trip went by my excitement turned to despair.  This is a truly crummy car worse than my 15 year old Hyundai Elantra.  The road noise is deafening the acceleration is feeble the radio was already broken and the plastic-ness of the interior was profound.,
2016,13-04-2016,2,-0.5267,2, I've been renting this car for three weeks. Horrible design. No storage no pick up engine sluggish. Nice controls seats are comfortable. I would not buy this car. Can't wait to get my Camry back.,
2016,23-05-2016,2,-0.5423,5, overall it a great starter car for credit repair its light on the road especially on windy days so i added 120lbs in my trunk which gave it stability other than that i love my 2016 Versa Sedan........ but my next car will be a NIssan Sentra only because im moving up lol or maybe i will stay with the Versa......,
2016,09-06-2017,2,0.8641,5, Remember you are buying a Versa not a Highend  vehicle. Love this little car though. Bought it for me as a retirement runaround car and my my wife liked it so much she wants the highend Hatchback model.,
2009,07-12-2010,4,-0.1451,4.125, I traded in a GMC Envoy because the gas mileage was killing me and I did not really need that big of a car. The interior although well made is plain and simple. The car performs well but I would not call it fun. It is reliable in every respect but there is nothing to get excited about. But after 18 months it has grown on me as being a very good all around good practical safe comfortable and reliable transportation. ,
2009,01-09-2013,3,0.9462,2.625,fuel economy CVT tranny,
2009,01-09-2016,3,0,5,ability to open rear window major blind spot no light in cargo area at least 1 more power outlet make front center armrest adjustable ,
2009,19-08-2010,3,-0.3818,4.125, The car is fine.,
2009,06-08-2012,3,0.2023,4.5,Its a bit loud not very powerful.,
2009,24-07-2012,3,-0.3713,2.25, This car has been nothing but problems after 41000 miles. Brake rotors keep warping replace and or surface every 10000 miles and no I don't ride the brakes. Transmission replaced 62000 miles and at 80000 whining again!. Frustrating rattle under front end after a front seal was replaced. Dealer couldn't locate. A.C just went out coming home from Las Vegas. Back seat rattles from latch. Nissan Consumer relationship doesn't care. CVT transmission is junk. ,
2009,29-11-2012,4,-0.8704,3.875,"I'm 6'3"" and I fit. Seat comfortable. Don't like the steering wheel tilt and they could have put some visors that slide so you could block out more sun from the drivers window.",
2009,23-09-2010,3,0.1347,3.375,Everything. Better transmission better Consumer relations for the corporate office. C.V.T. Transmission is junk. ,
2009,09-04-2016,2,0.7003,2, I just bought a used 2009 Rogue less than a month ago and have had nothing but problems.,
2009,06-09-2010,3,0.438,4.875,"The car was supposed to be ""certified"" as well.",
1998,30-05-2012,2,0,4.875, I have had this car since 2004 for my 16th Birthday. Got it for around $3200 which was cheap considering it had 90xxx on it. I have taken really good care of it and at 195xxx miles it runs beautifully! I've only had to replace the harmonic balancer and that is it! I have religiously changed the oil every 4k miles and done regular maintenance and I am still running full synthetic with no leaks! I have never had a problem and this car runs like a dream! If you take care of it it will last forever!,
1998,21-10-2012,4,0.9697,5,Peppy great fuel economy last forever!,
1998,05-12-2015,4,0.6588,3,seats aren't too great but all compact cars aren't and the cup holders could be better but i would recommend this car to Anyone! ,
1998,19-12-2002,4,0.7387,4, I loved this car!!! I brought it with 76k miles in 2004 and paid $3000.,
1998,15-10-2004,4,0.6981,2.375,I had to replace the starter and the radiator.,
1998,18-03-2002,1,0,4.25, No problems in 4 years and 38000 miles...nock on wood.  And I drive it hard.,
1998,06-07-2003,3,-0.6486,4.375,Great handling without sacrifising comfort.  Quick precise stearing.  Awesome engine...it will last forever and has 140hp(back in 98 that was allot for a Japanese vehicle).,
1998,23-04-2003,2,0.7958,4.125, We bought this car in '98. No A/C no ,
1998,07-12-2006,4,-0.5267,4.125,power anything. Put in our own radio ,
1998,16-11-2005,4,0,3,three times and going on the fourth ,
1998,19-08-2002,3,0,4.125, A solid reliable car.,
1998,31-12-2012,4,0.1531,5, I brought my first 1996 nissan sentra GXE about 5 years ago.....for about $3500. It has been the best car that I have owned. Went everywhere and without complaint. took the best care of my baby. could fit both of my tall sons in the back with room. When i finally blew a head gasket last week I considered getting something else but my car guy said that he had the same make and model just 2 years newer and for under $2000.00 he would take my old and give me new.....I took it. My son wanted me to get a volvo that he had on the lot but I saw the 98 and it was not even an option. I had to have the nissan. Now I have my baby 2.0. My car guy will fix the 96 and sell it for a profit. WIN WIN!!!,
1998,30-03-2002,1,0.9814,4.25,It does not feel like I am driving a tank. I love the gas mileage. One tank last me over a week. Like my phone the most important part of my life. Care is the easiest. Oil and plugs are the most simplest to change that a five year can do it. Easy to retro fit after market radio so that I can hook up my mp3. Absolutely no major problem until last week and even that is able to fix. My car guy is the greatest. ,
1998,15-04-2008,2,0.9503,4.375,I would change nothing! everything is perfect!,
1998,29-03-2002,1,-0.5547,4.25, The Nissan Sentra SE is a sporty little sedan with good power and handling.  It's basicly identical to the famous 200sx SE-R of that year with the exception of the extra two doors that making the Sentra the more practical of the two.  I bought it used only three months ago but so far I am very pleased with the performance and value I got for the price.,
2003,26-04-2010,2,0.8484,4.75, I bought my Nissan Sentra in 2003 right off the lot. I wanted something dependable. I had my first issue with the car at 85000 miles. I had to replace a belt $30. At 93000 miles I replaced a battery $75. At 115000 miles I replaced a sensor $160. An now at 125000 miles I have another $50 issue. So in 7 years I have only put $315 worth of parts in it(minus tune ups oil changes & tires). I can't complain AT All! Daily Driver and now is managing to be my childrens car to learn to drive it. I trust it completly with my kids. Just not sure that I trust my kids with the car! :) My next new car will be a Nissan. Hope this one lasts over 300000 miles though! ,
2003,02-08-2004,3,0.9374,2.875,Fog lights Fast Take off and Fuel Efficiency!,
2003,30-10-2013,4,0.4199,2.75,The CD player was cheap and the Tire cover in the truck is too filmsy to put much weight on.... ,
2003,10-07-2012,3,0,5, The Nissan Sentra Spec V looks great on ,
2003,15-08-2011,3,0.6249,3.125,paper and it does drive very well at ,
1998,18-09-2004,3,0.3384,5, This is my first Nissan truck (had a,
