year,date,qtr,Vader Sentiment,Normal rating,review,
1997,25-05-2016,2,0.4939,5,The best part about this car is that every part no matter how big or small has been massively over manufactured. Every bolt  screw has been manufactured as if money was not an object. This truck does not need a road. Awesome feeling when you are off the road or in snow conditions. It even has a differential lock that allows maneuvering it out of rough terrains even though I have never used it knowing I have it makes me feel better. The transmission is something else. I have never had any transmission problems. ,
1997,30-08-2005,3,0.3182,4.5, I bought my LC new in 1997. It is the BEST car I have ever had. It now has 276000 miles and I have not had to hardly do any repair work other than oil changes (I do it every 3000 miles) brakes and tires. I was told this 6 cylinder engine should be trouble free for 500000 miles or more so my high mileage so far has not scared me. The only things that have given me trouble was the automatic car antenna and one of the little gadgets that extend out to electronically bend the front back seat. It does 15-16 mpg of regular fuel. The newer land cruisers with V8 do 14mpg with premium fuel. I recommend this car if you can get one with 100-150000 miles it's a better buy than a new car.,
1997,01-09-2010,3,0.9783,4.375, Bought it around 2 years ago with 150k on it so far only had to change the rear 02 sensor and some normal wear items.   The only thing I don't like on this LC is the driver seat can't never find a comfortable position.  ,
1997,08-08-2014,3,0.6249,4.875, I bought this car with 94K and I am currently at 102k and my goal is to go half a million miles with this amazing car. I absolutely love this car. Its got this best engine ever made. Never ever gives up and will chug through just about any type of weather mother nature throws at it. Its 4x4 capabilities and high clearance makes me feel comfortable in any situation. I live in a thick mountain area and at -21 degrees it starts right up. This car is reliable and worth every penny! Plus it just looks amazing! Very unique compared to most other vehicles. This car will be around for my kids and grandkids.,
1997,28-10-2005,4,0.0274,5,I cant think of any improvements. I recommend if you are going to buy an older Landcruiser 1997 is the year you want because all the kinks of prior years were taken care of. Make sure that all parts especially the engine and transmission are genuine. Once you get out of the original Landcruiser parts I doubt they would be as reliable,
1997,30-11-2005,4,0.3912,4.625," I love the feeling of driving my LC. And knowing that the reliability is second to none. Chevy has the saying ""like a rock"" and I love knowing that I can climb right over that rock!! I Have 140k+ miles on it and I know that I will be able to get that many more out of it.  ",
1997,10-12-2005,4,0.207,4.75,The mileage is always the same 15 to 16mpg regular gas no matter if you are going up hill or downhill. I joke to my friends this truck will do 16mpg even if its parked. ,
1997,17-12-2006,4,0.6211,5,Reliability. Torque on demand. Locking diff's. Ease of maintenance work. Third row seating. Ability to make the vehicle luxurious/clean/rugged. Nice aesthetics from outside.,
1997,20-12-2009,4,0.0386,4.875,Drive like a tank can go anywhere is a true statement from all LC owners. ,
1997,23-10-2012,4,0.9531,5, Bought this car with 190000 miles. It is now at 270000 miles. My only repair was a new radiator which I probably could have skipped but was on vacation with family and didn't want to chance it. Like previous reviewers the wife and I fought over this car although we had a newer one with less miles sitting in the driveway! I will definitely be buying another land cruiser. Although mileage is poor you make up for it with lack of repairs. Truly a pleasure to drive. Also like the previous reviewer we got rid of a Jeep Grand Cherokee to buy this. That car was always in the shop. Not the land cruiser. Wonderful car.,
1997,25-10-2012,4,0.6486,4.625,Head gasket seems to be a common issue before you go buy one make sure you have it check out.,
1997,26-11-2012,4,-0.5423,5, I bought my 1997 special 40 anniversary edition Landcruiser new back in 1997.,
1998,06-03-2002,1,0.3612,4.875,can take if off roading exploring or ,
1998,18-03-2002,1,0.4404,4.75, Our Crusher was given to us by relatives that used it as a parking lot princess.  In 10 years it had been dinged scraped dirtied and unloved as it was a family workhorse.  NY winters did not help.  NO scheduled maintenance ever just generic oil changes tires and brakes every so often. $4K later (a bargain!) it looks and rides just like new.  Best of all it has only 60K on the clock!  Even after 10 years of short trips and substandard preventative maintenance this LC still runs like new!  This vehicle is rock-solid and it's reputation precedes it making my analysis superfluous. ;-),
1998,04-01-2003,1,0.4404,4.875, After researching 3-row SUVs I decided ,
1998,25-02-2003,1,0.4215,4.125,Rear A/C more leg room for 3rd seat better gas mileage,
1998,28-02-2003,1,0.9567,4.625,Status/reputation Heated Seats Sunroof Auto/power one touch driver window-both directionsdual sunvisors adjustable arm rests on both front seats luxury interior full time 4 wheel drive Safety.,
1998,12-03-2005,1,0.8519,4.5, I have owned this truck for 1.5 years and it had 67000 miles on it. This SUV is awesome! We test drove all comparable SUV's this size.  The Navigator Expedition and Sequoia. We were close to buying a newer Sequoia (2001) however we chose an older Land Cruiser (1998). The Luxury and ride of the Land Cruiser sold us. The 3rd seat is a little tighter than we would like but is great to have when we are carpooling friends (seats 8). I drive this SUV everywhere and have never been disappointed in it's performance.   ,
1998,03-01-2010,1,0,4.625, Did the research in 2002 bought a 1998 TLC with 54000 miles on it from a dealer that picked it up off auction as a lease return.  This is one fantastic vehicle.  The whole is greater than the sum of the parts in this case.  The engine is not powerful by today's standards but quite adequate.  The cabin space is not enormous but very comfortable.  It will go anywhere out climb the Hummers leave the jeeps in the gullies etc. Handles snow and ice like a dream even on 13% grades in the mountains.  Locking differentials are a great option.  Maintenance cost in minimal; I put a starter in at about 100000 miles.  Like it so much I bought a 2nd one in 2006.  Keeping this one too though.,
1998,18-06-2002,2,0.4939,4.875,over 30K miles in the past year it has ,
1998,19-05-2003,2,0,4.625,several hundred miles on the highway ,
1998,09-06-2003,2,0.7717,4.375,ruggedness and luxury.  I can take it ,
1998,21-06-2003,2,0.5106,4, This is a truly amazing blend of ,
1998,11-07-2002,3,0,4.875,a soccer mom's touch and care.  With ,
1998,02-08-2002,3,0,4.75,Climate control could do better at maintaining a consistent cabin temp. Fixed in later years.,
1998,12-08-2002,3,0,4.5,treated with kid gloves nor does it get ,
1998,28-07-2007,3,0,4,and it rides like my Lexus ls400.  I ,
1998,28-08-2009,3,0.9761,4,AWD locking diffs; rear & center.,
1998,14-11-2002,4,0.8555,4.75, Hi Ya'll  This car has not been ,
1998,01-10-2006,4,0,4.5, Great truck.  Drives like a charm very reliable.  ,
1998,04-12-2007,4,0.8537,4.5,Ground clearance status ride and build quality!,
1998,05-12-2009,4,0,4.625,been driven. It has been in snow ,
1999,24-03-2002,1,0.981,4.75,Powerful engine. AWD that really works. Huge axles and drive train. Smooth transmission. Luxurious interior.,
1999,16-01-2003,1,0,4.5,owned.  It's actually quieter than my ,
1999,10-03-2003,1,0.5468,3,Maybe a little more power and mileage... can't have it all.,
1999,26-03-2003,1,0,4.75,it's twice as powerful.  Scrap the ,
1999,16-01-2007,1,0,4.25, I bought mine off of ebay and it needed work right off that the guy neglected to tell me about. After getting the work done by my husband I have to say I love this SUV. It has tons of rust underneath being originally from OH but even so it hasn't let me down for a minute. My husband wants it for himself but it's mine and I plan to run it to 400K hopefully. Nothing beats no car payments.,
1999,15-02-2007,1,0.6573,4.875, Waited a long time for an L/C.  Finally got it for my 40th b-day.  Traded LS 400 - also awesome.  The L/C is the best vehicle I have ever owned.  Total confidence with this L/C.  Bought with 65K now @ 110K and you can't hear it run.   Best vehicle for a family kids dog anything.  Just put new shocks on it and it rides like new.  I wish it had a little more towing capacity as I occasionally tow a 6500, Airstream.  Love this truck... it was worth the wait!
1999,16-02-2009,1,0,4.375, 145K engine/tranny never skips a beat paint still looks 95% new interior indestructible tackles anything asked of it and at 10 years old people still comment on how incredible it looks and can't believe it's a 99:)  The fuel economy is poor but I'm guessing if you're looking at the Cruiser you're more concerned with safety ride quality dependability and bring me anywhere and return me safe-ability.  It is for lack of better wording an incredible vehicle.,
1999,27-04-2003,2,0,4.75,old Infiniti and Mercedes SUV's...any ,
1999,31-05-2003,2,0.9059,4.625, This is the quietest SUV I've ever ,
1999,28-06-2003,2,-0.784,4,Handling in bad weather.,
1999,26-06-2004,2,0.5187,4.25,It is a little loud and the drink holders are non existent other than that it is great. ,
1999,16-08-2008,3,0.8625,4.75,Suspension is a little soft compared to the 05+ models and there were no options for machine gun mounts lol.,
1999,17-09-2011,3,0,5, Comfortable on long highway drives yet will cover just about any bad terrain. Great vehicle in the snow. Plush interior. I bought this car with about 30K on the odo and now have about 100K. Still feel like new. Very few problems other than 02 sensors (2) and a couple of minor things. The power antenna tends to break but is cheap to fix. Stereo is not the greatest. Wood interior trim discolors with time.  Beware though that if you do have a mechanical problem parts are outlandishly expensive. A new master key from the dealer runs $250.,
1999,29-07-2015,3,0,5, I had this LC for about 10 years now and it's still running like a Champ!  The only thing I've replaced were Battery Brake Pads and Starter and off course your regular oil/air filter maintenance.  I took this LC almost everywhere and have put about 150K miles since I got it.  It has 200K miles now and still running strong.  Engine is very powerful for it's class.  I believe it will still outlast some of the new SUV's around.,
1999,24-12-2003,4,0,4,12K so far.  A part of my reason for ,
1999,31-12-2003,4,0,4.875,about 60K miles and have driven about ,
1999,08-12-2005,4,0.6249,4.5, I purchased this vehicle used with ,
1999,26-10-2008,4,0.9607,4.125,It can go just about anywhere.  Very solid build... no rattles.  Great visibility.,
1999,29-11-2009,4,0.6423,4.625,The engine w/Flowmaster and K&N romps with the best of them and will take quite a few cars by surprise. Seats are soooo comfortable and if it can't climb over it it will mash it with its nearly 3-ton weight.,
1999,11-10-2016,4,-0.2023,5, This is an extremely reliable comfortable and useful vehicle. As close to maintenance free as any car you can own. Built like a tank but rides like a Cadillac. After 10 years all electronics and mechanics are working perfectly. Leather is holding up great. Unstoppable in snow and mud. I wish it got a little better than 13-14 mpg though. Still would never get rid of it. This thing will go 400k miles.,
2000,19-01-2003,1,0.1779,4.5, I just upgraded to the FJ100 from a ,
2000,27-03-2003,1,0.0772,4.875, I'm now a believer in the Toyota ,
2000,27-03-2004,1,0,4.875,a whistle squeak rattle bump or ,
2000,05-03-2006,1,0,4.875,Adjustable steering wheel.,
2000,06-02-2007,1,0.9753,4.75,Reliability off road handling and performance on road comfort,
2000,01-02-2012,1,0.4215,4.75, I have now owned my 2000 LC for 7 years; I bought it used with 54K miles. It now has 160K and still runs like the day I bought it. It does get only 16-17MPG tops but gas mileage is not why I purchased. It is the most reliable vehicle I have ever owned; it's solid it's safe. I just picked up today from having routine maintenance; my mechanic says there is nothing wrong with it! Change the timing belt every 60K change the oil every 4K do a tune up every 75K use Michelin's and they will drive forever. I have a friend with the same model with >300K and it still runs great! I have driven the Appalachians to the Tetons on road extreme off road and it has never let me down! Mine forever!,
2000,14-04-2003,2,0,4.875,FJ90 I had for ten years. All I can say ,
2000,02-06-2003,2,0,5,Improve third row seat arrangement.  What's with the exhaust manifolds?,
2000,25-05-2004,2,0,4.625,47K miles on it and it feels like it ,
2000,02-04-2005,2,0,5, I just ordered my third new Land Cruiser (2007 model).  At 110250 miles my 2000 handled better drove tighter and was a smoother ride than every test drive we took of other comparable 2007 SUVs. The Land Cruiser has only needed two repairs (a starter and CD electrical problem) all these miles. It has reliably gotten me out of sticky situations numerous times ranging from snow packs in the Rockies to an approaching hurricane on the Florida Coast. The third seats are not as comfortable but are great for hauling my daughter's middle school basketball team.  The seats all easily tuck away in several formations for hauling everything from small trees to luggage. We couldn't go anywhere else.,
2000,29-04-2005,2,0.8705,4.5,Ride handling safety reliability automatic 4WD space comfort towing.  ,
2000,29-05-2016,2,0.6558,5,All-wheel drive overall comfort and utmost confidence on the roads. ,
2000,12-07-2004,3,0.9472,4.625,Engine drivetrain VSC interior room reliability.,
2000,05-07-2005,3,0.7003,4.5,Fuel mileage.,
2000,09-08-2006,3,0.3612,4.75,just came off the assembly line.  Not ,
2000,16-08-2008,3,0,4.25, We've owned this car for over 8 years it has never let us down.  151k miles and my guess is it could go twice that and still drive like the day we brought it home.  My wife's only complaint is she wishes the steering wheel was adjustable. Put the original equipment Michelin tires on it... they will go 60k+ miles. ,
2000,30-07-2009,3,0.6486,4, I bought this SUV in 2000 new.  I knew it was expensive compared to other SUV's but my 1996 Chevy Tahoe stranded my family and I for the third time in VT and I was willing to pay more for reliability.  Almost ten years later and this is by far the best vehicle I have ever owned.  105000 miles and it runs and rides like new.  Unlike my newer VW Passat and the Tahoe predecessor the TLC does not leak any engine oil or any other fluids on my garage floor to this day.  Only negatives are 16 mpg (no matter how you drive); very expensive parts when they fail; awkward third row seat arrangement; chews through tires at the front end (latest Michelins are holding up better than others). Best SUV!,
2000,29-10-2006,4,0,4.5,legend.  I bought my Land Cruiser with ,
2000,13-11-2006,4,0.4939,4.625,The amount of room front middle and rear.,
2000,17-10-2010,4,0.3612,4.375, I purchased my 2000 LC in 2003.  Since then with regular maintenance I have had absolutely no problems.  I put in a new muffler and exhaust manifold but otherwise still going strong. I put in a navigation and backup camera and it acts like a 2006-2007 ride.   ,
2001,10-02-2002,1,0.6249,4.5,been pretty good on tire mileage and ,
2001,10-02-2004,1,0,5,pound ,
2001,25-02-2004,1,0,4.75,needs. Fuel mileage typical for 5100 ,
2001,26-03-2004,1,0,4.875, Most solid and comfortable vehicle ,
2001,15-02-2005,1,0.4404,4.75,this is my 5th landcruiser and for ,
2001,26-02-2005,1,0,4.875,pleased with its overall performance.  ,
2001,14-01-2006,1,0.9601,4.75,The drive is smooth the ride quiet sound system better than any home stereo and the mid-row bench seat is as comfortable as the front bucket. Every accessory is reliable and routine maintenance (oil filters lubrication) easy. Defrost/defog are quick & effective despite Wx conditions. ,
2001,08-02-2006,1,0.8919,4.625,Cons,
2001,31-01-2010,1,-0.128,3.125,Zippiness/maneuverability/handling; reliability; riding higher than a sedan without it being a gas-guzzling behemoth,
2001,03-02-2010,1,0,3.5," I bought this after owning a 2002 Yukon. Although I would imagine the reliability of the Toyota is better the need for premium fuel on top of dismal fuel economy is annoying.  Contrary to what another reviewer wrote there are very few places to put things on the console so sunglasses and stuff just hang around the shifters.  I am 6'3"" and there is insufficient leg room for a vehicle this size. Also the fold down rear seat does not disappear like in the Yukon blocking 1 1/2 feet of space - can't sleep in back  On the plus side the traction control is amazing and saved us from a half- way spin-out in the snow last year.",
2001,25-02-2010,1,-0.338,4.375,60 40 rear seat split adjustable Cross bars on roof rack reliability,
2001,24-03-2013,1,0.6369,3.875,Pros ,
2001,09-02-2017,1,0,4,the stereo? Been back to Toyota 3 ,
2001,09-04-2007,2,0.1421,4.75,Reliable nice style. Good traction control and smooth/quiet engine.,
2001,21-06-2007,2,0,3.75,seats that I removed. Minimal service ,
2001,13-04-2008,2,0.3612,5,Have your regular mechanic go over the entire car before you buy a used vehicle even if from a reliable person. ,
2001,20-06-2008,2,0.6369,4.625, Bought used 12/03 w/27K miles; now just over 120000 & though overdue a major check-up & first tune-up I've had few problems.  Mileage still avgs. 20-21 mpg & might improve a bit once tuned.  Except for routine maint. have only  had to replace some sort of emissions sensor.  Ck engine light came on a few times at first but once I realized it was always right after oil change & they weren't reconnecting an air hose properly after ckg the air filter I always warn them about it & it hasn't happened since.  Htg&A/C intermittently switches over to opposite of what it's set on.  Turning temp. knob over & back resets it so haven't fixed since entire panel must be pulled - big $$$ I'm told,
2001,22-05-2010,2,0,4.875, Buying a first year production SUV scared me a bit and I questioned my decision making process.  Boy was I wrong!  Over the last 9+ year our Highlander has never failed or given me any reason to curse the brand.  Outside of regular maintenance out highlander has stood the test of time.  I will say that tires wear out faster due to AWD but outside of that and the pathetically weak front cup holders I am glad with my decision.  If you do a lot of highway driving this car is a pleasure to drive.  ,
2001,14-06-2010,2,0.93,4.125,smooth ride,
2001,26-09-2002,3,0.7269,4.875,brake wear. What's up with the bass in ,
2001,30-09-2002,3,0.6659,4.875,I've ever owned. Came w/third row ,
2001,13-07-2003,3,0,4.25, Great vehicle so so gas mileage. has ,
2001,27-07-2003,3,0.296,4.875, Overall excellent vehicle.,
2001,20-09-2003,3,0,4.875,each new car I have shopped the ,
2001,06-09-2006,3,0.4404,4.875, The TLC is the standard by which all SUVs are judged. Reliability comfort safety and durability for the long haul are superior to any other vehicle I've owned. The overall integrity of the TLC outweighs others in its class. We moved out of the minivan market into a large SUV to satisfy our family needs - performance & safety were tops on our list. After initial sticker shock cost comparisons revealed the reasons behind the price tag. Driving confirms the value everytime we travel the Autobahn or Autostrada.,
2001,22-08-2010,3,0.5719,4.875, We bought our Highlander with 50k miles 5 years ago and have put over 80k additional miles on it. It is the most reliable car we have ever owned. It has great performance decent fuel economy comfortable ride and is a nice looking car as well. I would recommend it to anyone regardless of mileage. I have seen them with 300k miles and still going.,
2001,13-09-2010,3,0.6428,5,Exterior design needs revisement because the increased noise of air flow when traveling on the highway is extremely annoying. Cupholders on the passenger side sre extremely frail and was unable to stand the test of time ,
2001,30-07-2014,3,0,4.875,As much as I love the car I'll admit that the cost of repairs and the type of repairs have gotten me. Grant it I've had to pay quite the number on getting it repaired I would say most of it was basically 'wear and tear' I am the 2nd owner and most of the original parts lasted well over 110000 miles so I've been footing the bill. My a/c went out withing 6 months had to pay $1200 to repair. Most recently my altenator went bad along with this other issue (can't remember) but combined that cost me $1200 and now I'm paying $1700 to have my 02 sensors (somethign i've read in reviews that go bad (denso brand)) valve cover gaskets AND fuel injector replaced. On average i've speant maybe $2000 or so a year on repairs. And I've also had to have my tired changed twice. ,
2001,16-07-2016,3,0,5, I purchased this vehicle in 2006 with about 75000 miles on it and added 69000 miles of my own. Initially I was in love with it but that soon faded away very quickly because in addition to my routine maintenance At least twice a year I had to make major repairs on it such as replacing the rotors steering column air conditioning panel suspension etc...The mpg states that its 19/25 but thats far from the truth because I usually averaged 16 mpg regardless of street or highway mileage and when exceeding about 50 mph there was an annoying whistling sound that leads you to believe your windows are open when they're not. At my wits end and ready to purchasde another vehicle,
2001,20-10-2002,4,-0.4118,3.625, Average meaning I would not buy another one. At 75k miles it leaks oil and needs a rear seal ($3000) it uses oil on the highway it has an odd whistling noise that no one can find (when going against the wind on the highway) the gas mileage is NOT good. The only reason we still have it is because my wife likes it. ,
2001,05-11-2003,4,0,4.75,2001 landcruiser and I am very ,
2001,04-12-2003,4,0,4.625, I now have about 54000 miles on my ,
2001,29-12-2006,4,0.6908,4.625,Better window buttons (hard to control). Telescoping steerwheel column (this is an option I think). More trays on console. Regular gas.,
2001,13-12-2008,4,0,3.875,Better cup holders Better carpet anchors motor adjusted front passenger seat,
2001,14-12-2010,4,0.7003,4, I recently purchased a 2001 Limited Edition Highlander with 45 thousand miles from a good friend. After a month I heard a noise and checked the oil which was empty. Now I fill it once per week. I was told it was either a cheap part or the rings in the motor. I am getting a second opinion but am heartbroken. I cannot afford the loan plus getting a brand new motor. I really do love the vehicle but not with this price. ,
2001,12-10-2011,4,0.3543,3.25,Appearance comfort leather heated seats sunroof color and space for my dogs. ,
2001,25-11-2011,4,0,2.875,It is very spacious not too big for an SUV but I've been able to pack quite a number of things in the car. The engine is still pretty strong. I've driven it far distance multiple times and haven't had major issues.,
2001,30-12-2015,4,-0.2247,3, I bought this car used in 2010 came with 116000 miles. I now have put 62500 miles on the car and now at 178500. I love the car and I am a second owner.,
2001,02-12-2016,4,0,5,"Qty/location of front cup holders no center console flukey htg/A/C problem.  Must ""pack"" last three gallons when filling tank - kicks off WAY too soon but like the htg/A/C problem that may just be mine not all.",
2002,13-03-2002,1,0.8585,4.75,Navigation towing ability quietness body integrity stereo.,
2002,15-03-2003,1,0.6908,4.875, Great SUV... second Cruiser I currently own. Other is a 1994.  Came off of an Audi Allroad (01) nothing but problems with the Audi it was  about $1000 a month in repairs the 1994 Cruiser averaged 0.  Live back a long gravel road it was tearing the Audi to pieces.  Cruiser has gas mileage but a small price to pay (although its getting larger).  Would recommend this car to anyone.  I will never own anything else. Except maybe the new FJ Cruiser. ,
2002,31-01-2004,1,-0.3612,4.75,works ploddingly in gear down and ,
2002,01-04-2002,2,0,4.75,sick of playing inside this because it ,
2002,06-06-2002,2,0,4.625,is the best suv on the planet. i have ,
2002,13-06-2002,2,0.6124,4.625,conditioner in a vehicle then the L.C.,
2002,15-06-2002,2,0.5719,4.75,ride comfort  and the best damn air ,
2002,17-06-2002,2,0,4.75,Reliability then throw in excellent ,
2002,31-05-2003,2,0.7717,4.75,off-road capability front seat comfort.,
2002,07-06-2003,2,0,4.875, Plenty of power Rides like a car. Best vehicle I've ever owned.,
2002,12-06-2005,2,0.7459,4.75,Soundness and reliability,
2002,10-05-2006,2,0.836,4.75,Fuel economy could be better.  Vented seats would have been a nice touch.,
2002,04-04-2007,2,0,4.875, So I researched all the large SUVs  and decided to make a good sound decision and go with the 2002 Land Cruiser.  So far this machine exceeds all of my expectations.  The comfort is unbelievable and the body is a timeless. If you have the pleasure of owning this car you know the name  and its history stands alone in its own class.  Why buy anything else when you can own a Land Cruiser.,
2002,15-07-2002,3,-0.2732,5, if you are talking Build Quality and,
2002,23-07-2002,3,0.6369,3.625, with a week I used this suv and got ,
2002,14-08-2002,3,0,4.875,second row seats that fold up to the sides like the third row - that way you can sleep in the back while camping,
2002,15-07-2003,3,-0.4588,4.75,left or right from highway,
2002,18-08-2003,3,0,5,noisily. I got a bad feeling in turning ,
2002,08-10-2005,4,0.5994,4.5,Change the rear tailgate to door style rather than up/down.,
2002,03-11-2008,4,0.3612,4.625, Best car ever owned. At 62 have owned numerous cars since 1969. This car had 14000 miles when I bought it but it has never failed me in any way. Also Toyota has gone beyond the warranty period to repaint one minor some rust area. All I have done is change the oil perform the maintenances and buy one set of tires. You will not be disappointed.,
2003,18-01-2003,1,0,5,out of the sand and inflate the tyres ,
2003,23-02-2003,1,0,4.875,is the best built most durable full-,
2003,25-02-2003,1,0.7579,4.875,grade' etc.  The Toyota Landcruiser ,
2003,03-03-2003,1,-0.2263,4.375,manufacturers who claim to be the ,
2003,23-04-2003,2,0,4.75, Want a luxury sedan? Buy a Benz a ,
2003,28-04-2003,2,0.7899,5,engine and reliability,
2003,01-05-2003,2,0,5,and drive at 100 MPH for hours and few ,
2003,25-05-2003,2,0.5106,5,high sand dunes in the UAE then going ,
2003,05-06-2003,2,0,4.375,of fun driving it up and down 100 meter ,
2003,19-06-2003,2,0.9017,4.75, This is my first 4x4 i have had a lot ,
2003,19-06-2003,2,0,4.75,none,
2003,13-06-2009,2,0.6369,4.625, Waited 10 years to buy this. This SUV is simply amazing. Go anywhere performance and enough class to hit the clubs in Scottsdale. I've driven in 3 ft of snow deep mud rock fields and through streams... never ever been worried about getting stuck. It is still as rattle and squeak free as the first day I drove it home. I plan to hang on to it for many years to come.,
2003,02-04-2015,2,0.0772,5,BMW or a Bentley.  Want a sports car? ,
2003,13-07-2003,3,0,4.125,opinion.  I just purchased a 2002 ,
2003,11-08-2003,3,0,4.875,best the original 'professional ,
2003,27-07-2006,3,0,2,Landcruiser this after owning a 2001 ,
2003,14-10-2002,4,0,4.875, Hi all just wanted to voice my ,
2003,01-11-2003,4,0,4.625,owning a Landrover I had a Landcruiser ,
2003,11-11-2004,4,0.9042,4.875, Forget about the hype from other ,
2003,13-10-2007,4,0,4.25,Landrover...enough said!  Prior to my ,
2004,03-03-2004,1,0.6124,4.75,innovation to its landcruiser while ,
2004,29-03-2004,1,0.2263,4.75,really use the car for its intended ,
2004,06-04-2004,2,0.3612,4.875,The extra gas money is worth it if you ,
2004,08-04-2004,2,0,4.875,with the comfort and luxury in mind. ,
2004,23-04-2004,2,0,4.875,with anyone i need to bring with me all ,
2004,27-05-2004,2,0,2,becasue of the cheaper tag the ,
2004,14-06-2004,2,0,4.875, I can bring it anywhere i need to go ,
2004,06-05-2007,2,0,4.625,landcruiser is well wroth the price it ,
2004,04-08-2004,3,0,4.875, This was my dream car.  In purchasing ,
2004,16-08-2004,3,0.6369,4.75,None,
2004,22-08-2004,3,0.25,5, overall toyota has done an outstanding ,
2004,23-08-2004,3,0,5,The newer versions have addressed the issues of on road ability. ,
2004,27-09-2007,3,0.33,4,Durability and ruggedness with civility.,
2004,18-10-2003,4,0.3182,5, Look anyone who owned or currently owns Landcruisers should be fairly well-versed with them. Everyone knows of their reliability & craftsmanship areas where they are 2nd to none. No doubt they are huge and ponderous to drive and like any other large SUV are big boxes in the wind that return poor gas mileage. However for pure reliability and comfort toyota comes thru. This is a pricey vehicle no doubt and you would expect memory seats and a more appointed interior but a true toyota buyer does his homework thoroughly up front and knows their strength is in the fact that you will own this vehicle for years to come and when you move on most likely your loyalty will remain with toyota     ,
2004,02-10-2004,4,0,4.875,Its on and off abilities. I enjoy goin  off roading in New Mexico and Colorado ,
2004,04-10-2004,4,0,4.875,car will be a landcruiser.  ,
2004,06-10-2004,4,0,4.875, this is my 5th landcruiser and my next ,
2004,09-10-2004,4,0.9531,4.25,Nav nav nav. Rear camera.,
2004,31-12-2009,4,0.3818,4.75,many people may perfer the sequioa ,
2004,19-12-2010,4,0.2732,4.875, If you purchase the Land Cruiser for its intended use it cannot be beat. For low maintenance and off road on road ability it cannot be beat in the long run. It is not intended to be a grocery getter. All are built in Japan and intended to last 300k miles. They are shipped all over the world for tough off road conditions. Enjoy your Cruisers. I have owned 5 throughout the years. Do your research and you will not be disappointed. Look at the vehicles diplomats are escorted in dangerous situations around the world and you will notice a large majority are the Cruisers.,
2005,05-02-2005,1,0.9246,3.875, Nice car overall.  Cons include difficulty accessing ,
2005,26-02-2005,1,0,4.5,the finest SUV by far that I have ever ,
2005,27-02-2005,1,0,4.125,Chevys Nissans and Toyotas.  This is ,
2005,22-03-2005,1,0.2344,4.75,NAV is great. Ability to perform in the snow unbelieveable. Plenty of room. Easy to handle in the city. Great on the highway.,
2005,23-03-2005,1,0.3612,4.375, I don't think there is a better SUV on the market. Looks quality performance capability and reliability are unmatched. While not inexpensive worth every penny.,
2005,24-03-2005,1,0,5,More power.  Paint side bumpers to match vehicle like on Lexus LX 470.,
2005,30-03-2006,1,0.7845,4.75,comfort with superb dependability!,
2005,15-03-2007,1,-0.0772,4.625,memory seats; more intuitive climate and audio controls. The GPS software seems to be lost more frequently than I'd like - but I haven't updated the software.,
2005,06-04-2005,2,0.8955,4.25,Reliability,
2005,22-06-2005,2,0,4.875, This my 5th Land Cruiser.  I was going to switch to the LX 470 but decided that my 4 and 7 year old boys could spill milkshakes and ketchup in a Land Cruiser just as easy as in a Lexus!  Great vehicle.  I bought this one sight unseen at the end of the year and didn't get the exact interior package that I wanted but that's not big deal.,
2005,22-06-2005,2,0.0258,4.875, We bought our LC in the winter of 2005 and had Toyota not made the new ones look like overgrown Highlanders we would have bought a new one.  This is the single best vehicle I have ever owned.  I have driven it as a commuter on long road trips and even camped in it and it has exceeded expectations in every scenario.  I also love the interior appointments and the stateliness of the exterior styling and think of it as everything the Range Rover should be without the constant trips to the shop. With more than 5 years of ownership the only times it has been in the shop have been to repair body damaged caused by my wife's impatience and routine maintenance.,
2005,06-06-2009,2,0.8999,5,Never had a single problem with it. Nothing.  NB I looked at Range Rovers (then $25k more) and the LX 470 (then $9k more). Looking now used car value of the Range Rover is the same as the Land Cruiser and the LX 470 is only $2k more - so the extra cash would have virtually evaporated over time.,
2005,03-06-2010,2,0.784,4.5, We purchased it in the summer of 2005 and have taken it on cross country trip over endless NYC potholes and off road. It is smooth refined has great visibility and extremely comfortable front row seating.  The engine the shifting and all other mechanical features appear flawless.,
2005,22-08-2004,3,0,4.375,owned.  NIce styling great ride and ,
2005,05-09-2004,3,0,4.875,4 wheel drive.  smooth ride.  low key demeanor.,
2005,07-11-2004,4,0.3612,4.625, I have owned 8 other SUV's.  Fords ,
2005,11-11-2004,4,0.7351,4.75,Soft leather interior back-up camera removable third row and ample storage.,
2005,14-12-2004,4,0,5,player.,
2005,30-12-2004,4,0.1027,4.5,CD changer and understanding how to use the DVD ,
2006,26-02-2007,1,0.4404,3.75, Overall generally pleased with this vehicle and hope it is as reliable as everyone says but...   After driving for a few months I am disappointed in the lack of some basic features one would expect in a $60K luxury SUV.  Very basic and bland vehicle and becoming extremely dated in its offering. I have nicknamed it the dinosaur.,
2006,07-04-2007,2,0.965,4.875,Performance both on and off road. Reliability all body motor and transmission elements are sturdy and seem built to last. Comfort is excellent except for air conditioning. Road holding is excellent. Sound isolation is excellent and allows full enjoyment of radio and CD  player. ,
