year,date,qtr,Vader Sentiment,Normal rating,review,
2005,14-10-2010,3,0.6249,5, I've had my pilot for about 8 months now. Between work college and family I put many miles on my pilot and find it is still very reliable. Although it cost me more than I wanted to spend this car is truly a great investment. I bought it knowing that I will have a family someday and this vehicle will stand the test of time. Got into an accident a month after I bought it. Totaled half of the other vehicle. My pilot had nothing but a scratch on the bumper and I didn't even know I hit the other car. Safety is one of the best features of the Pilot. I never felt the impact of the accident! I spent a year researching before making my purchase. Glad I picked the Pilot! ,
2005,20-02-2016,3,0.9587,5, Blown engine at 74k miles. No consideration or ,
2005,12-05-2011,4,0,3.125,nothing,
2005,23-04-2012,4,0.7269,3,Lift gate height (+ 3 inches) better sound system (call Crutchfield) Longer front end - too many cutters out there.,
2005,29-01-2016,4,0.6249,5,The only thing that I wish was better was the gas mileage.,
2005,16-06-2016,4,0.2023,5,We do change the oil at 3000 mile intervals not 5000.,
2006,26-11-2006,1,0,4.25,Replaced all brake pads and rotors at 40000.,
2006,25-03-2010,1,0.4404,4.875, I have had all of the big 3 and they just dont compare to this truck! Love the ride and handling of this truck! Has great power too! Bought mine in May for $21600 awesome deal!,
2006,01-07-2010,1,-0.7477,5,Have had 8 adults in it with no complaints. Can haul stuff and people. Family of 5 to the beach? No problem. Big visit to Lowe's? No problem. Handle a Buffalo winter? No problem.,
2006,28-09-2010,1,0.1531,4.875,Quality and reliability needs to improve.,
2006,01-04-2011,1,0.9598,5,Powerful yet efficient incredible versatility and storage awesome traction control interior comfort features smooth car-like ride. Under seat storage in the back seat or innovative flip-up seats are awesome for storage. Love the trunk - store my tools and lock them up or store luggage for road trips. Even has a drain plug to use as a cooler for tailgating! Love how the gate folds down or swings out making it easy to access loads by getting right up against the bed. Honda innovation!,
2006,16-07-2011,1,-0.6114,4.75,Huge in bed trunk come on America?!!! Composite bed RTL's heated leather seats moonroof XM and all the safety features out there (why do the domestics make some of theirs optional). I can't boast about this vehicle more I LOVE IT!,
2006,16-02-2014,1,0,5,Great Car. Hope the new Pilot is as good.,
2006,02-10-2014,1,0.2908,4.375,We will now look at a 2016 Pilot because my daughter wants this one.,
2006,31-03-2015,1,0.9869,4.75,"Stereo - they didn't add an auxiliary jack for iPods until later models. Stereo has an ""aux"" button label but you can only use in lieu of XM by installing another device to connect to it. The trunk ""touch latch"" does not open anymore I have to open with the key even when unlocked. ",
2006,15-05-2009,2,0.9396,4.125,The rigid body coupled with the independent suspension all around gives the truck a great feel on the highway and great traction. In towing the disadvantage of not having a solid rear axle to dominate the load is made up for with the excellent traction of the rear end.,
2006,21-10-2009,2,0,4.5, I bought my Pilot just 5 months ago with 42000 miles on it. It lacked some of the exterior style elements of the competition but the interior features seem to fit our lifestyle better. The determining factor was the safety rating. This vehicle won out hands down! Lucky for me because last week I totaled my poor Pilot. This vehicle did exactly what it was supposed to do. Protect the occupants. My car's front end was totally smashed the hood was folded nearly as high as the roof and I was protected in the cab. Other than bruises from the restraints and air bag deployment I am fine and totally amazed. So now the painful part finding another one.    ,
2006,11-06-2010,2,0.4184,4.625, I'm one of those who has a lot of use for a truck but who doesn't much like the traditional pickup arrangement. Honda did an intelligent job of rethinking the pickup and came up with something that for this user continues to make a whole lot of sense. I've hauled a great deal with it from wobbly old wooden boats to loads of lumber carrying 6500 pounds at 70 mph over hundreds of miles sometimes. This truck can do the work. Meanwhile I can keep my tools secure in the trunk not out in an open bed. I can carry long lumber and spars on the roof rack. It's awesome on snowy variable roads or blasting down a dirt road at 40 mph. 87k on the first set of tires. Don't get the RT--the seats stain,
2006,25-07-2010,2,0.6239,4.75,"This an early model - only the driver's door unlocks when put in 'Park' - late '06 onwards have all four doors unlock. That's a nuisance! Another 1"" of ground clearance. Improved mileage. Auto lights; got used to this feature on GM machines. Now I forget to turn on the lights and get flashed a lot!",
2006,26-08-2010,2,0.3612,4.75, I recently bought a 2006 RT from a local Honda Dealer with 120000 km on it - tonneau cover too. I had been looking at them for sometime; I needed a strong reliable but comfortable truck or SUV to handle our cottage lifestyle. Towing boats trailers full of work materials or ATVs etc. but comfortable and easy to drive. Research indicated that used Ridgeline would meet all these requirements. In Billet Silver it looks pretty sharp although some in my family think it's the ugliest truck they've ever seen! But I love it! Two months into ownership and 2500 extra km on the clock it's smooth powerful reliable good on gas (averaging 10.5 L/100 km or 22/23 mpg and very comfortable.,
2006,21-10-2011,2,0.8213,4.875, I've had a '86 Toyota 4x4 P/U '93 Toyota 4Runner and '05 Tundra. I bought the Tundra brand new over the Ridgeline because the Ridgeline had just come out in summer of '05 and I was hesitant to jump into Honda's first truck. What a mistake! I sold the Tundra and bought an '06 Ridgeline RTL. It is so versatile and fun to drive. Great on all kinds of terrain. Excellent utility with the bed trunk back seat (seats flip up for TONS of space). We go up to Colorado in the winter to ski I fit all of our gear in the trunk and under the rear seats skis in the bed and the 4 of us ride in comfort! I get 19mpg city and have done as good as 24mpg highway. Awesome truck!,
2006,24-02-2016,2,0.872,5, Oir Honda Pilot is the best. It is so versatile and big yet drives like a small car. We have never brought the car into a repair shop for anything more than scheduled maintenance. I swear this car will run for ever. The interior has supportive seats and after 100k there is not a tear in the drivers seat leather not even wore out. Really good on the snow stability control barges in exactly when u need it. It is really just like a box so visibility is crazy good. Rearward visibility is as good as it gets with a back up camera. The only feature I would like on this pilot is just a little more horse power and torque it never feels stressed but I just LOVE power.,
2006,23-09-2005,3,0.9384,4.75, This vehicle rides as smoothly and quietly as any car and is a pleasure to drive. It is easily manuverable corners well and is not sluggish in passing situations. Gas mileage is acceptable for this type of vehicle and the interior features are easily utilized and convenient. It is asthetically pleasing and turns heads which is uncommon for a SUV. It lives up to Honda's high quality standards and is user friendly both for family and individuals. It is roomy inside and able to haul a lot of cargo kids supplies etc. Seating configuration is good and easily modified and accessed. I really cannot think of anything I dislike about the Pilot. ,
2006,24-09-2006,3,0.8172,4.875, I purchase my suv brand new...After putting 76k miles the car still drives really good.,
2006,26-09-2006,3,0.6124,5,Improve gas mileage although this is not bad. Provide a slower setting on the intermitant wipers. Allow the rear wiper to operate continuously if desired.  ,
2006,18-10-2006,3,-0.7269,5,Due to the fact that there were too many issues I have no favorites.,
2006,29-10-2006,3,0.8625,5,Trunk backseat fold up and comfort.,
2006,10-05-2010,3,0.9876,4.125,Under-bed trunk; fold-up rear seats; two-way tailgate; tonneau cover; tons of storage; comfort; build quality; quite cabin; car-like ride; seamless AWD; gas consumption (for a truck); towing capability; highway cruising; it's different - not your typical truck that's for sure! power rear window.,
2006,12-09-2010,3,0.8294,4.75, 105000 miles and I've had one repair - the radiator. Otherwise just routine maintenance. Goes through anything once you replace the lousy OEM tires. No rattles after 5 years - nothing. Just incredibly solid.,
2006,27-07-2011,3,0.97,4.875,Sterio/radio and cruse control ease. Console design. Portable assessory connection options. Rear hatch ease and storage for jacks etc. Interior lighting. Climate control. Storage compartments. Roominess.  ,
2006,11-12-2011,3,0.8322,4.375,Biggest beef towing! You have to have components added to the engine in order to tow anything!  I don't recall that finding in my first research. So if you're hoping to tow the 3500 lbs the vehicle's rated for plan on spending about $1200 to get the equipment added. ,
2006,01-02-2012,3,0,4.875,Replaced tires at about 49000.,
2006,02-09-2012,3,0.8487,5, Purchased brand new in December 2005.,
2006,10-01-2014,3,0,5," I've had 3 Rams ('96 '00 '02) '95 Chevy Silverado '89 Ford Ranger all purchased new or nearly new at the time. All were ""ok"" but this is the most utilitarian versatile dependable luxurious truck of all! I waited a while to see if any of the domestic idiots would develop a comparable truck. Chevy is the closest with the Avalanche but too big and too thirsty. Say what you want about the Ridgelines tow limitations or lack of low range this truck will fill the bill for a large number of truck owners. Get over yourselves you all don't need a full size gas guzzling domestic. ",
2006,30-07-2015,3,0.4927,5," I bought new 9/06. This SUV has everything- comfort and capacity you can haul a lot! This pilot grew with my family! I've hauled 7 kids...5 kids and their stuff...multiple hockey bags and the hockey kids! We grew up through sports summer and winter. The reliability of this car has been amazing! Because it will be 10 next year I have started looking at maybe a new car. I cannot find anything out there that may hold a candle to this SUV. I didn't even mention that this baby got me through a few of the worst winters in Michigan history!!! In a foot+ of snow...I only put it in 4WD to back out my drive...then off and away through about 18"" in 2!!! If you only had the 2 wheel version- you would be fine in very deep snow. It handles unbelievably well. Once on a very narrow snow covered road after bad storm there wasn't enough room for an oncoming car to pass...I pulled into the ""bank"" on the side of the road with the hope ""we can do this""...and other car passed and I ""plowed"" through!! On my way again in 2WD! As everyone has said- the only maintenance...normal brakes tires...and very recently an alternator. The warning light went off- my husband checked- it was the alternator. He and my son changed it out for about $200! (It wasn't do-it-yourself super easy...but they managed) and we continue off every day like the ""energizer bunny""! Mileage is mediocre...but considering all this vehicle has delivered over 9 years I can forgive some frequent fill ups! Honda if you are listening- clone this vehicle...it is one of the best ever!",
2006,14-07-2016,3,0.5644,5, I like my 06 Honda Pilot yes it is older but the car only has 80000 miles on it and the engine seems to always knock it is embarrassing the car is great inside runs well but people look at my car when it's idle because of the loud knocking of the engine I have researched the problem and turns out a lot of people have this problem on this car other than that I love my pilot!,
2006,10-11-2006,4,0,4.875, The trunk on the ridgeline is the best idea for a pickup.  Larger bed would have helped.  Made to drive on long trips in comfort.  Backseat fold up gives more room for backseat storage.  Good service at Atlantic Honda keeps me informed of needed maintenance.,
2006,28-11-2006,4,0,4.75,None,
2006,02-12-2006,4,0.3612,5,Trunk tailgate Big knobs and controls that I can actually use with my work gloves on. ,
2006,07-01-2007,4,-0.34,5, I test drove every truck out there before I purchased this truck and 16 months and 17000 miles later I love it more then ever. The only problem I have is keeping my wife from taking my Ridgeline which she prefers to drive over her infiniti.,
2006,12-01-2010,4,0.9389,4.375,In bed trunk. Ride...Ride..Ride! Man this thing rides great! Huge on the inside I can fit my famliy of 5 with no problem...we never take the van anymore!,
2006,25-05-2010,4,0.8251,2.5, I had many issues with the Ridgeline at 18000 mile front rotor locked up 30000 mile tire pressure monitoring sensor went bad 80000 blown engine (supposedly from a loose spark plug) and 90000 compressor for air conditioning needs replacement (leaking).,
2006,23-05-2011,4,0.9597,4.375, Purchased a used 2006 Honda Pilot EX 3.5L V6 5-spd 54000 miles in 2012. My first Honda EVER after owning GM/Ford products.,
2006,20-07-2015,4,0,5,Currently have about 53000 miles.,
2006,14-01-2016,4,-0.9527,5, We bought this 2006 Honda Pilot with 14000 miles on the odometer and could not be more pleased. The Pilot now has 216000 miles on it and runs as good as the day we bought it. Maintenance over the years has been brakes  rotors  a timing belt at 140000 miles. Other than standard upkeep  the radiator was replaced ( pin hole leak )  and an alternator around 200000 miles. We still make comfortable trips from Ma to Nyc.It is still the vehicle of choice when transporting the grandchildren to various functions soccer and hockey games. We have even had two adults in the third row seat for one of our evenings out.,
2006,05-04-2016,4,0.9791,4,Cargo/seating flexibility cup holders accessibility of power ports heated seats height very easy to get in and out and the view! MPG could better but not bad we averaged about 18mpg.,
2007,02-10-2006,1,0.7351,5," We pull a small travel trailer (about 3000 lbs) and I don't even notice that it is there. We love the ""trunk"". Wish the seats were more comfortable for long rides. Wish it was 2WD not continuous 4WD for better gas mileage. ME",
2007,09-10-2006,1,-0.6428,4.875,The truck had only one factory recall: for a heater wiring harness. Troublefree Hondas are great. That's why I just spent $1000 to replace the front seat  covers with Roadwire leather. I plan to keep the truck another 5-6 years.,
2007,12-11-2006,1,0.9818,4.5,In bed trunk.  Back seats fold up to provide cavernous room enough to fit my mountain bike.  Every safety feature imaginable.  Front seat storage compartments hold everything.,
2007,29-11-2006,1,0.5228,4.875, I have owned 3 Explorers 1 Blazer and 1 Yukon and this is definitely the best yet.  I picked it up on a Friday and went out of town the next day.  I got 25 mpg on the highway.  I paid $3000. less than I was quoted on the Toyota Highlander and this is a good bit larger vehicle.  This has got to be the best SUV in this size class.  Before purchasing I check the sales prices of 3 yr. old Pilots with over 50000 miles and they were selling for only $5000. less than I paid for thes 2007 model.  How's that for not much depreciation!,
2007,13-12-2006,1,0.9821,4.5,Include more options from the factory to cut down their cost.  I honestly don't see any problems.  Many complain about mpg but realistically it is best of any comparable truck.  Big heavy vehicles get lower mpg -- simple reality. A front brush guard is available but nothing for rear of truck.,
2007,19-12-2006,1,0,4.25, The most fun car I have ever driven....however the fuel mileage is extremely bad. It should be 33 and 38. I am getting 18 and 23. I've owned 2 Civics and 2 Accords my driving habits are the same. My MPG was within range on the previous four vehicles. I'm being told my mileage will improve after about 5000 miles....I sure hope so!,
2007,19-01-2007,1,0.8726,4.875,The headlights radio/cd/aux console space pick up cruise control is great!,
2007,17-04-2012,1,0.9001,4.75, I didn't make the decision to purchase this car. It was the only car on the lot that fit my budget I didn't even like the color (red) but I had no choice. However I have not been disappointed other than the low front bumper that I had to get repaired twice. (at no cost). I just recently took my littel red car to PA from VA. She did great!!! I filled up my tank once going and once leaving without stopping for gas I made it to my destinations leaving 1/4 tank of gas. She drove smoothly kept up with the flow of traffic and I was comfortable because of the space in the car. ,
2007,21-01-2013,1,0.9441,4.875,tow capacity trunk ,
2007,19-03-2014,1,0.8016,5,Cargo space..it's nice to be able to purchase large items and be able to transport them home myself. Parking in narrower spaces and not having door dings from other cars is also a plus.,
2007,09-02-2016,1,0.9359,5,Fold flat 3rd row seats.,
2007,23-12-2006,2,0.9281,5,Two separate covered storage areas in the center console.  Throaty growl of the V6.  Steering wheel radio controls.  XM radio.  All kinds of space.  ,
2007,27-12-2006,2,0,5,infinity' s and Lexus most of my,
2007,02-01-2007,2,0,4.875, Since I first test drove this SUV in 2004 and now in 2006 what a difference! The interior is roomy and set up for everyone's comfort. I am tall and it's just perfect for all size people. I bought the 2007 model.,
2007,29-09-2006,3,0.8885,4.625,"A bed liner that hides scratches better a standard towing package on all models (not just the RTX). I'd like to see a ""long bed"" Ridgeline. I'd also like to see all Hondas with the option of Sirius Satellite radio in addition to XM but that is really a compliant for a different audience :-) .",
2007,10-10-2006,3,0.9606,5,In bed trunk rear fold up seat center console standard safety features Honda quality and reliability maintenance minder exterior design (looks like nothing else on the road) comfortable seats and good handling.,
2007,28-10-2006,3,0.9922,4.875,Maneuverability gas mileage safety features and seat configuration.,
2007,14-11-2006,3,0.8343,4.25, Just picked up my Pilot yesterday love everything about. My Parents have 05 MDX and the only big difference is the bluetooth capability memorizing seat adjustments and with the Pilot your saving about $7-8k dollars.,
2007,16-11-2006,3,0.7003,4.625,The steering wheel controls for the radio & cruise need lighting & the center console needs lighting. I would also like to see the total mileage and outside temperature at the same time instead of choosing one over the other. A little better gas mileage would be nice!,
2007,02-11-2007,3,0.4404,2, Hi it's been 1 month since I submit my first review. I put 1600 miles on it. It's very smooth and you'd be more than happy with its power as long as you are not a racing car driver. Still in break-in its highway mileage already hit what is listed. I got 46 this afternoon! (of course air-con was off and I used N for a couple of times:-) I love the ease to pull it out from parking lots because it doesn't have a sedan trunk! The ride is quiet but is not as comfortable as a mid-size sedan. You shall avoid Fit if you require a soft comfortable ride.,
2007,06-10-2015,3,0.9873,4, Test drive it then I told myself.... gotta have it! My first SUV..... Fun to drive with lots of standard features,
2007,12-08-2006,4,0.7227,4.75, Vehicle handles very well on the road accelerates smoothly with 5 speed automatic.  Displays are very clear steering wheel mounted radio controls nice A/C with dual zone works very well.  Door handles oddly shaped but you get used to them - actually is designed with ergonomics in mind - you'll see.  Rear window slides with push buttom.  Rear windows go down all the way.  Rear gate easy to open/close. Trunk in the bed water tight and roomy for suitcases (medium sized) or lots of groceries.  Rear seat folds up and has plenty of interior holding capacity - does a 30/70 split.  Seats area a little firm so make sure everyone likes that before committing. Radio is has static; only bad item.,
2007,19-09-2006,4,0.8019,4.875, I've had LOTS of cars because I quickly get bored of them. I came across a deal on my 2007 Pilot EXL used in July 2015. It was a one owner and had been hit in the rear but repaired so I got it for $4000. I have taken long road trips and it's my daily commuter about 50 miles a day stop and go city and highway driving. This SUV does everything I need it to do. It's got speed on the highway even at 70 I can punch it to pass and it reacts quickly. Mine has leather and the seats are very comfortable and I am a big guy (6' and 250) I have plenty of head/leg room. Nice big armrest. Lots of storage. I have AWD and this thing will NOT get stuck but I have all terrain tires. I've only had it 9 months but I love it just as much as the day I bought it. Has 240000 miles and drives like new because the previous owner kept timing belt and all maintenance up to date. I plan on getting a good 300k easy. I wrote my novella here hope it helps! :),
2007,10-10-2006,4,0.3612,4.75,Outside badging (logos) on side panels/doors to dress up outside appearance automatic headlights automatic door locks that open all doors in the Park position not just the driver's door composite truck bed that doesn't scratch automatic transmission shifter on floor rather than dash.,
2007,14-10-2006,4,0.4404,4.875," very easy to drive park and maneuver. 1500 miles average mpg 32.8. needs a little bigger a/c. fabulous inside room for a small car. needs a cushioned armrest and small console between the frnt seats. overall i am extremely pleased with my choice of cars. recommend to any one with small family  or ""soccer moms"".",
2007,17-10-2006,4,0.8969,4.625,Trunk in the bed; driver displays; A/C function; power; ride; acceleration; Honda relaibility; solid feel; it's a truck (it can haul and pull) but it don't ride like one y'all.,
2007,19-10-2006,4,0.9661,4.25,Voice activated command feature including NAVI and XM Sat Radio,
2007,18-11-2006,4,0.7269,5," The best competition to the Honda Ridgeline is the Toyota Tundra.  The Tundra is great but I selected the Ridgeline because it has a shorter length and thus easier to park has the all important better safety ratings (5 star vs. 4 star) for driver and roll overs (4 star vs. 3 star) has better mpg has a locking waterproof trunk gives a more comfortable ride and is a welcome departure to the boring look of the age old pickup truck.  While the Tundra offers shorter braking distance 500 lbs. increased weight  a super quasi Lexus designed V-8 engine is reportedly stronger off road and tows about 1600 more lbs. on balance the Ridgeline is the best choice - it is ""as good as it gets!",
2007,21-11-2006,4,-0.1531,5, I've owned,
2007,25-11-2006,4,0.5574,4.75,"Cylinder deactivation for better MPG. Better yet a clean diesel. Maybe 17""- or 18"" rims.  A little more noise dampeners for the highway drive. Offer both NAV and RES (why is this not available??) Floor shifter.",
2007,03-12-2006,4,0.3473,5,Well laid out dash and user controls.  NAV. Seat comfort. Back-up camera (a must),
2007,04-12-2006,4,-0.2287,5,"Overall the ""dated"" dashboard controls take a little getting used to. Needs larger tires Front passenger seat heater in the seat back (the driver's seat has it) Front passenger seat power adjustable Telescopic steering wheel Lighted steering wheel controls MP3 capabilities.  Reduce road noise.",
2007,04-12-2006,4,0,4.25, My wife an I looked at several alternatives. Including the Lexus RX 330 Acura MDX and the Toyota 4 Runner. What we found that at several thousands less and with all of the features we wanted including Rear backup camera and DVD navigation we couldn't shy away from the value this vehicle has to offer. With the money we saved we opted for several accessories to add some class such as wood trim and chrome tubes steps and we still only hit the $31000 mark. We got a great deal and a awesome car. This vehicle's MSRp with Accessories is over $36000 wow.  You won't be disappointed. One note though if there is any thing I would change it would be a tighter or firmer steering ,
2007,04-12-2006,4,0.8512,4.875,Flexibility of seat configurations highway mileage radio 5-speed auto w/ paddle shifters exterior appearance high seating position and airy feeling in front maintenance minder cruise availability,
2007,12-12-2006,4,0,4.75, The family is soon to grow again so we decided to swap out the '03 CRV.  While the mileage suffered (not surprisingly) we're so happy with our decision to go with the Pilot.  It's a blast to drive and has so many handy little features that we didn't realize we were missing out on.  Incredibly solid on the road -- feels very substantial without feeling just plain BIG.  We're just hoping this thing performs as well in snow as the CRV did (I've read less than stellar reviews on the Goodyear Integrity tires that come on the Pilot).  So far we love it.     ,
2007,17-12-2006,4,0.9461,4.875,Honda quality and reliability.  Easy to drive. V-6 engine. Roomy interior and optional 3rd row seating. Modest appearance; doesn't look like a beast. Minimal blind spots.,
2007,18-12-2006,4,0.7506,4.75,XM Satellite Radio Sunroof In-bed trunk rear tail-gate opens on side rear seats fold up/not down interior comfort and dash display wide body stance.,
2007,21-12-2006,4,0.7764,4.875, After debating between the 2007 Ridgeline and the 2007 Ford Sport Trac I went with the Ridgeline and am glad that I did.  The Ridgeline is a wonderful tough truck and drives like a dream.  I am not a truck person per se but need an open truck bed for Home Depot runs and hauling two large dogs around town and this truck fills that need and more.  The in-bed trunk is the best as it is located at the tail gate the Sport Trac's large in- bed trunk is located behind the rear window so you would have to get up into the bed just to put something in the trunk.  For the first 1500 miles I have been averaging 18 mpg in the City.  Not bad for truck this size.  The V6 engine offers plenty of power.,
2007,24-12-2006,4,0.7184,4.625,mileage was as stated about 15 city and 20 hwy. I would like to see a little larger engine and a bit longer bed. overall a very good vehicle in snow or rain. I wish the 4 wheel system allowed you to lock in above 25 mph. Even though it  didn't I never got stuck so maybe it doesn't matter,
2007,25-12-2006,4,0,4.875, Unless you intend to off-road the Ridgeline is pretty much perfect.  The ride is smooth quiet and refined.  The engine won't kill you with acceleration but it's better than adequate.  Inside materials and design are amazing. Safety features abound.  Perfect for long road trips daily commuting and everything in between.  Gas mileage is better than expected-- 18 in mixed city/freeway up to 22 or 23 on road trips.  Only complaint is that the exterior is very susceptible to dings-- the paint/body hardware could probably use some reinforcement.   People who review this automobile poorly probably have never been in one.  ,
2007,27-12-2006,4,0.6369,5," My first car was a 90 Civic hatchback so it's been interesting comparing the similarities and differences. Much easier to enter/exit more useable space much more power (even with auto). Having a small child the rear seat height and tall roof make it relatively easy to put him in and out of the car seat. Took looong roadtrip with my wife and child and enjoyed the comfort of ""relax mode"" even with the trunk full of stuff. Great highway mileage (37-40) but city mileage has been lackluster for such a small car (23-26). So far that has been my biggest gripe. ",
2007,28-12-2006,4,0.9005,4.875, My first brand new car - have normally driven v6s or  v8s.  Took time to get used to v4 engine but once you figure it out that's when the fun begins.  It turns on a dime and the versatility of cargo space is incredible.  I moved a friend with just my fit--she couldn't believe this little car that could!!  Agree that the two back headrests cause blind spot and would have liked a moon or sun roof option but all in all it's your best bang for the buck!!  Not to mention the side curtain airbags and sound system which is pretty good for standard.  Love my car and love the mileage!!,
2007,31-12-2006,4,0,4.375, Went with the 2007 Pilot over the CRV to get extra space as we often total 4 adult passengers and sometimes more.  CRV felt a little tight for 4 tops.  Preferred the superior quality of the leather in the Pilot.  CRV leather felt thin and has a tufted look which some may prefer but we don't.  CRV felt somewhat underpowered but not too bad.  No question the Pilot has plenty of power.  Overall very pleased with the Pilot. Expecting it will do well in the snow if we get any.  ,
2007,01-01-2007,4,0.4215,4.75,An inside fuel door release.....I thought it was weird that I had to purchase a locking gas cap to prevent vandalism and/or gas siphoning in this day and age.  An inside hatchback release would also be a preferred feature.,
2007,09-01-2007,4,0,4.625," This is one heck of a value: well built well designed and well priced.  Sure it lacks some of the ""luxury"" touches you find on other makes - HID memory seats Bluetooth wood trim - but for us these items were not worth the extra $8k - $10 even though we can afford it.  Put it in the 529 for the yutes  ",
2007,10-01-2007,4,0.6588,4.625,I wish it had armrests automatic lights turn off feature and automatic door lock feature when getting ready to drive.,
2007,14-01-2007,4,0,4.875, If you're looking for the utility of a truck with the ride of a sedan you've found the right vehicle.  It's comfortable handles well acceleration is more than adequate has great visibility and gas mileage is good for a vehicle of this size.  Interior  is spacious having plenty of leg shoulder and head room for all 5 occupants.  Controls are well placed and made of quality materials.  Side airbags all around brake assist and stability control standard.  Its hard to beat this vehicle's list of features for the price. Simply put a great vehicle.,
2007,14-03-2010,4,0.6486,4.875,Make the tow hitch and XM standard.  Bed scratches easily.  Paint seems to be scratch-prone.  Make day-time running lights standard.  These are minor points: amazing automobile.  ,
2007,20-07-2010,4,0.6369,5,navigation xm radio is great and just knowing you have the option of pulling out the third row for extra seating ,
2007,12-05-2011,4,0,3.5,"A vehicle this good should have a memory function for the power seat a line-in for an IPOD or other MP3 player a ""mileage minder"" which shows instant and average fuel economy and the aforementioned steering wheel radio controls should be illuminated at night.",
2007,01-01-2013,4,0.6518,4.75, I bought my Ridgeline RTS new exactly 10 years ago. Have 81K miles now. I've had virtually no problems. OEM Michelin tires lasted 59K miles. Rear brake pads lasted 62K miles front brake pads and rotors lasted 75K miles. I had A/T power steering and cooling system flushed/serviced at 62K. Replaced the Honda battery at 45K. Otherwise I've done nothing but change the oil and the filters which I do myself. The engine uses absolutely no oil but it's the older version without the variable cylinder technology. ,
2007,08-11-2014,4,0.994,5,Comfortable ride super nav system locked waterproof trunk folding rear seats aesthetic appearance best mpg of comparable trucks combo of 5 passengers and shorter length eases parking great range of option choices to gussy it up it is truly fun to drive it is simply the best choice out there,
2007,11-02-2016,4,-0.5067,5, I bought this vehicle new in 2007 for my business vehicle. i hauled tools in the trunk which was great in the winter the rear seats pop up to allow rear floor storage.,
2007,07-04-2016,4,0.7574,5,Being able to adjust the seat to any height big windshield with no obstructions on wheel radio & cruise control everything is within reach. Nice smooth ride and great pickup.,
2007,11-08-2016,4,0.4215,5,Moon roof better visibility for the rearview,
2008,03-04-2008,1,0.6369,5, I have always been a truck owner and have never been a fan of foreign made trucks.  With gas prices on the rise and every year fewer and fewer trips to Home Depot for home and yard repair I started looking at something more economic.  I did all of my homework because I needed a crew cab for my family.  I went with the Honda because it offered more for my money.  It was about 5000 cheaper than the Toyota it has a high resale value better gas economy cheaper insurance and was more comfortable.   I also would note that I do not haul trailers boats etc...  for the average Joe this is a vehicle that is family friendly rides like a car and looks like a truck!!!,
2008,06-01-2010,1,-0.2755,4.75, ,
2008,09-02-2010,1,0,3.375, Even though I'm not crazy about the looks I do enjoy driving the car...for me it's comfortable accelerates well and gets very good mileage. Recently the battery wouldn't start and after reading other forums regarding this issue I see that there are many many people with even more mileage and less that have had either the same problem (battery not charging) or battery dieing within less than 2 years! That is why I gave it a low reliability rating. The battery is not replaceable either (no one seems to make a similar size so one is stuck with the poor quality battery).,
2008,07-07-2010,1,0.7717,4.375,Still won't attract most Truck Owners unless it offers a bigger bed and more power.,
2008,04-08-2010,1,0.4625,5, Had only 32 thousand miles and clutch went.,
2008,26-02-2011,1,0,5,My old hundai accent had 250 th on origional clutch. I do mostly highway driving.,
2008,29-05-2013,1,0.6249,3.375,Honda needs to acknowledge the battery problem and act responsibly by recalling all Honda Fits that have this battery and replace it with one suitable to power this car for more than 1-2 years! and a battery size that one can replace from other manufacturers so the driver has a choice!,
2008,14-05-2016,1,0.7058,5, I would say up until a couple of months ago I would rated my Honda Fit a easy 5 out 5 stars UNTIL I crossed the 150000 mark. I will let it be known I've been the sole owner of this car and have all maintenance done at Honda (oil changes/inspections). Since passing the 150k mark I've had the car towed twice once for a bad fuel pump ($700) the second time because the accelerator coils and water pump went out completely. The second issue ended up costing around $1500 because valve adjustments and new parts. The check engine light has come on several times since and needless to say I'm now afraid of driving this thing down the street. So beware after 150k it's a money pit!,
2008,07-09-2007,2,0.3182,4.875, I recently purchased a honda fit for my daughter and she absolutly loves it. I was quite sceptical about it at first but after driving it and using it for storage purposes it is truly an amazing little car.,
2008,06-03-2011,2,0.6069,4.75,mileage response great for parking in cities roomy trunk,
2008,24-05-2011,2,0.6872,3.375,Fog lights should be better protected from rocks and debris. There should be map lights. The sport trim side skirts should not hang down so low. A little more insulation (less road noise) and plushier seats would be nice. ,
2008,30-01-2013,2,0.2942,4.25, I bought my Fit new in 2008. At the time I loved it. Since then its various issues have worn down my support for the vehicle. Now I'm considering selling it even though it's still pretty new. The ride quality and road noise are getting to me and the car lacks certain basic amenities like cruise control (my fault for getting the base model) adjustable intermittent length for the front wipers (that's right it's every 4 seconds or nothing) and any intermittent setting for the rear wiper (it's either on or off).,
2008,08-12-2014,2,0.9738,3,The way the seats fold down flat. Being able to sit in the back right seat with the front right seat all the way down so you can extend your leg(s). Folding up the back seats to get 4' of vertical space. Excellent gas mileage. The way the car looks. The go-kart driving experience.,
2008,03-01-2010,3,0,4.75, I'm sad to see my Ridgeline lease come to an end.  Never been in a truck that rode as smooth or quiet.  It handled beautifully too.  Interior was spacious in the front and the back plenty of room for 4 adults and 5 if necessary. The rear seat swinging up came in handy.  The inbed trunk is huge and was great for storing various items including a golf bag.  The only negative I can give this is that I live in Philadelphia and it got a little less than 15 mpg.  It's the only reason I'm giving it up.  When they come out with a hybrid I'll be back :) ,
2008,16-09-2010,3,0.4404,4.375,Only thing that could use a little bit of help is the color selection. Need more colors!!,
